year,F,M
1880,0,0
1881,0,5
1882,0,0
1883,0,0
1884,0,0
1885,0,7
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,5
1898,0,0
1899,0,0
1900,0,0
1901,0,5
1902,0,6
1903,0,0
1904,0,5
1905,0,0
1906,0,0
1907,0,0
1908,0,7
1909,0,9
1910,0,13
1911,0,6
1912,0,14
1913,0,19
1914,0,22
1915,0,25
1916,0,27
1917,0,27
1918,0,29
1919,0,30
1920,0,34
1921,0,27
1922,0,29
1923,0,33
1924,0,23
1925,0,17
1926,0,23
1927,0,20
1928,0,26
1929,0,24
1930,0,16
1931,0,19
1932,0,82
1933,0,63
1934,0,24
1935,0,19
1936,0,24
1937,0,29
1938,0,23
1939,0,21
1940,0,20
1941,0,20
1942,0,11
1943,0,14
1944,0,23
1945,0,13
1946,0,11
1947,0,24
1948,0,18
1949,0,13
1950,0,18
1951,0,13
1952,0,15
1953,0,16
1954,0,20
1955,0,10
1956,0,13
1957,0,19
1958,0,12
1959,0,24
1960,0,17
1961,0,28
1962,0,27
1963,0,19
1964,0,23
1965,0,18
1966,0,9
1967,0,19
1968,0,13
1969,0,27
1970,0,18
1971,0,15
1972,0,11
1973,0,13
1974,0,15
1975,0,14
1976,0,10
1977,0,16
1978,0,15
1979,0,11
1980,0,14
1981,0,9
1982,0,7
1983,0,8
1984,0,8
1985,0,8
1986,0,8
1987,0,7
1988,0,7
1989,0,12
1990,0,10
1991,0,10
1992,0,5
1993,0,14
1994,0,22
1995,0,8
1996,0,13
1997,0,18
1998,0,17
1999,0,15
2000,0,8
2001,0,20
2002,0,27
2003,0,19
2004,0,28
2005,0,31
2006,0,25
2007,0,17
2008,0,29
2009,0,14
2010,6,28
2011,0,12
2012,0,25
2013,0,24
2014,7,28
2015,5,22
2016,5,22
2017,6,17
2018,7,20
2019,6,25
