year,Girls,Boys
1880,0,0
1881,0,0
1882,0,6
1883,0,7
1884,0,6
1885,0,17
1886,0,0
1887,0,7
1888,0,5
1889,0,8
1890,0,8
1891,0,8
1892,0,8
1893,0,5
1894,0,7
1895,0,7
1896,0,0
1897,0,0
1898,0,6
1899,0,10
1900,0,8
1901,0,0
1902,0,0
1903,0,12
1904,0,5
1905,0,9
1906,0,6
1907,0,0
1908,0,9
1909,0,12
1910,0,7
1911,0,12
1912,0,43
1913,0,38
1914,0,45
1915,0,50
1916,0,59
1917,0,62
1918,0,57
1919,0,42
1920,0,50
1921,0,41
1922,0,46
1923,0,39
1924,0,39
1925,0,41
1926,0,53
1927,0,55
1928,0,43
1929,0,53
1930,0,46
1931,0,39
1932,0,33
1933,0,34
1934,0,40
1935,0,37
1936,0,30
1937,0,37
1938,0,24
1939,0,21
1940,0,36
1941,0,25
1942,0,35
1943,0,28
1944,0,17
1945,0,13
1946,0,12
1947,0,18
1948,0,9
1949,0,13
1950,0,11
1951,0,23
1952,0,13
1953,0,20
1954,0,27
1955,0,25
1956,0,37
1957,0,29
1958,0,27
1959,0,34
1960,0,28
1961,0,25
1962,0,35
1963,0,32
1964,0,39
1965,0,35
1966,0,27
1967,0,21
1968,0,21
1969,0,24
1970,0,19
1971,0,18
1972,0,10
1973,0,13
1974,0,18
1975,0,6
1976,0,12
1977,0,6
1978,0,6
1979,0,6
1980,0,11
1981,0,5
1982,0,7
1983,0,8
1984,0,0
1985,0,0
1986,0,6
1987,0,7
1988,0,7
1989,0,9
1990,0,10
1991,0,7
1992,0,8
1993,0,7
1994,0,8
1995,0,8
1996,0,6
1997,0,8
1998,0,5
1999,0,0
2000,0,0
2001,0,6
2002,0,0
2003,0,0
2004,0,0
2005,0,5
2006,0,13
2007,0,0
2008,0,0
2009,0,5
2010,0,0
2011,0,0
2012,0,6
2013,0,0
2014,0,5
2015,0,0
2016,0,8
2017,0,5
2018,0,0
2019,0,0
