year,Boys,Girls
1880,0,0
1881,9,0
1882,9,0
1883,7,0
1884,9,0
1885,0,0
1886,10,0
1887,10,0
1888,14,0
1889,15,0
1890,8,0
1891,17,0
1892,10,0
1893,13,0
1894,14,0
1895,15,0
1896,21,0
1897,19,0
1898,21,0
1899,18,0
1900,14,0
1901,15,0
1902,12,0
1903,17,0
1904,14,0
1905,17,0
1906,12,0
1907,33,0
1908,26,0
1909,23,0
1910,28,0
1911,26,5
1912,34,0
1913,37,5
1914,33,5
1915,34,0
1916,55,8
1917,34,6
1918,41,8
1919,41,11
1920,44,6
1921,51,7
1922,42,9
1923,45,10
1924,34,9
1925,40,0
1926,43,8
1927,42,13
1928,30,8
1929,29,0
1930,33,0
1931,34,0
1932,21,0
1933,29,8
1934,28,8
1935,36,6
1936,30,9
1937,21,7
1938,38,0
1939,22,5
1940,30,0
1941,23,5
1942,27,6
1943,23,10
1944,15,9
1945,22,8
1946,23,5
1947,25,10
1948,24,7
1949,16,5
1950,21,0
1951,17,5
1952,24,8
1953,18,10
1954,19,12
1955,14,5
1956,14,0
1957,11,7
1958,12,0
1959,9,0
1960,9,0
1961,18,5
1962,11,0
1963,8,0
1964,8,0
1965,5,0
1966,0,0
1967,0,0
1968,0,6
1969,0,0
1970,0,5
1971,0,0
1972,8,0
1973,0,5
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
