year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,6
1913,0,8
1914,0,7
1915,0,5
1916,0,5
1917,0,10
1918,0,12
1919,0,10
1920,0,10
1921,0,10
1922,0,7
1923,0,12
1924,0,7
1925,0,12
1926,0,9
1927,0,0
1928,0,11
1929,0,10
1930,0,10
1931,0,5
1932,0,11
1933,0,0
1934,0,11
1935,0,10
1936,0,13
1937,0,9
1938,0,6
1939,0,8
1940,0,6
1941,0,0
1942,0,13
1943,0,12
1944,0,19
1945,0,11
1946,0,8
1947,0,9
1948,0,17
1949,0,14
1950,0,12
1951,0,12
1952,0,26
1953,0,23
1954,0,29
1955,0,17
1956,0,17
1957,0,21
1958,0,11
1959,0,12
1960,0,9
1961,0,11
1962,0,16
1963,0,15
1964,0,19
1965,0,9
1966,0,5
1967,0,21
1968,0,26
1969,0,37
1970,0,26
1971,0,23
1972,0,26
1973,0,28
1974,0,17
1975,0,17
1976,0,23
1977,0,24
1978,0,26
1979,0,34
1980,0,33
1981,0,34
1982,0,39
1983,0,33
1984,0,51
1985,0,53
1986,0,95
1987,0,77
1988,0,113
1989,0,109
1990,0,117
1991,0,147
1992,0,140
1993,5,229
1994,0,186
1995,0,172
1996,0,199
1997,0,192
1998,0,268
1999,0,353
2000,0,268
2001,0,254
2002,0,283
2003,0,286
2004,0,253
2005,0,229
2006,0,217
2007,0,225
2008,0,187
2009,0,210
2010,0,185
2011,0,151
2012,0,201
2013,0,210
2014,0,206
2015,0,193
2016,0,170
2017,0,169
2018,0,148
2019,0,173
