year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,5,0
1910,6,0
1911,5,0
1912,0,0
1913,5,0
1914,8,0
1915,7,0
1916,10,0
1917,9,0
1918,9,0
1919,10,0
1920,9,0
1921,6,0
1922,6,0
1923,13,0
1924,11,0
1925,9,0
1926,6,0
1927,12,0
1928,21,0
1929,13,0
1930,18,0
1931,27,0
1932,40,0
1933,38,0
1934,46,0
1935,82,0
1936,96,0
1937,80,0
1938,80,0
1939,92,0
1940,89,0
1941,75,0
1942,98,0
1943,132,0
1944,131,0
1945,128,0
1946,130,0
1947,210,0
1948,178,0
1949,162,0
1950,156,0
1951,176,0
1952,219,0
1953,222,0
1954,207,0
1955,196,0
1956,222,0
1957,193,0
1958,193,0
1959,260,0
1960,268,0
1961,229,0
1962,203,0
1963,159,0
1964,155,0
1965,128,0
1966,93,0
1967,84,0
1968,63,0
1969,67,0
1970,47,0
1971,32,0
1972,17,0
1973,12,0
1974,18,0
1975,8,0
1976,8,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
