year,Girls,Boys
1880,0,39
1881,0,33
1882,0,27
1883,0,33
1884,0,31
1885,0,32
1886,0,45
1887,0,31
1888,0,32
1889,0,21
1890,0,33
1891,0,18
1892,0,28
1893,0,23
1894,0,22
1895,0,17
1896,0,25
1897,0,12
1898,0,28
1899,0,19
1900,0,28
1901,0,11
1902,0,22
1903,0,17
1904,0,13
1905,0,15
1906,0,17
1907,0,10
1908,0,10
1909,0,15
1910,0,20
1911,0,15
1912,0,22
1913,0,32
1914,0,46
1915,0,37
1916,0,47
1917,0,42
1918,0,43
1919,0,42
1920,0,44
1921,0,42
1922,0,42
1923,0,38
1924,0,37
1925,0,31
1926,0,35
1927,0,48
1928,0,26
1929,0,33
1930,0,35
1931,0,24
1932,0,27
1933,0,25
1934,0,32
1935,0,19
1936,0,20
1937,0,19
1938,0,21
1939,0,21
1940,0,22
1941,0,14
1942,0,14
1943,0,26
1944,0,15
1945,0,14
1946,0,14
1947,0,9
1948,0,26
1949,0,12
1950,0,12
1951,0,14
1952,0,11
1953,0,11
1954,0,7
1955,0,11
1956,0,14
1957,0,9
1958,0,7
1959,0,12
1960,0,13
1961,0,11
1962,0,0
1963,0,10
1964,0,5
1965,0,8
1966,0,8
1967,0,0
1968,0,0
1969,0,0
1970,0,5
1971,0,9
1972,0,6
1973,0,6
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,6
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
