year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,5,0
1913,5,0
1914,0,0
1915,11,0
1916,9,0
1917,7,0
1918,16,0
1919,11,0
1920,19,0
1921,11,0
1922,10,0
1923,22,0
1924,19,0
1925,23,0
1926,25,0
1927,26,0
1928,24,0
1929,24,0
1930,28,0
1931,30,0
1932,34,0
1933,25,0
1934,16,0
1935,26,0
1936,18,0
1937,30,0
1938,27,0
1939,30,0
1940,24,0
1941,26,0
1942,26,0
1943,27,0
1944,30,0
1945,23,0
1946,24,0
1947,28,0
1948,12,0
1949,14,0
1950,27,0
1951,21,0
1952,19,0
1953,30,0
1954,21,0
1955,23,0
1956,22,0
1957,19,0
1958,21,0
1959,19,0
1960,13,0
1961,26,0
1962,17,0
1963,15,0
1964,26,0
1965,16,0
1966,15,0
1967,16,0
1968,13,0
1969,18,0
1970,12,0
1971,13,0
1972,15,0
1973,12,0
1974,13,0
1975,14,0
1976,9,0
1977,19,0
1978,13,0
1979,13,0
1980,16,0
1981,7,0
1982,9,0
1983,5,0
1984,12,0
1985,14,0
1986,6,0
1987,5,0
1988,7,0
1989,7,0
1990,7,0
1991,7,0
1992,9,0
1993,6,0
1994,6,0
1995,0,0
1996,0,0
1997,5,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,7,0
2011,7,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
