year,F,M
1880,10,0
1881,14,0
1882,18,0
1883,19,0
1884,23,0
1885,28,0
1886,26,0
1887,31,0
1888,33,0
1889,47,0
1890,59,0
1891,39,0
1892,40,0
1893,43,0
1894,55,0
1895,46,0
1896,51,0
1897,44,0
1898,50,0
1899,53,0
1900,70,0
1901,50,0
1902,49,0
1903,48,0
1904,50,0
1905,47,0
1906,63,0
1907,72,0
1908,56,0
1909,57,0
1910,71,0
1911,73,0
1912,109,0
1913,105,0
1914,139,0
1915,164,0
1916,173,0
1917,161,0
1918,204,0
1919,186,0
1920,191,0
1921,217,0
1922,183,0
1923,152,0
1924,171,0
1925,173,0
1926,145,0
1927,123,0
1928,123,0
1929,119,0
1930,126,0
1931,108,0
1932,115,0
1933,124,0
1934,108,0
1935,95,0
1936,97,0
1937,85,0
1938,110,0
1939,91,0
1940,93,0
1941,62,0
1942,61,0
1943,60,0
1944,61,0
1945,52,0
1946,49,0
1947,42,0
1948,38,0
1949,38,0
1950,43,0
1951,34,0
1952,49,0
1953,30,0
1954,34,0
1955,36,0
1956,33,0
1957,39,0
1958,35,0
1959,35,0
1960,41,0
1961,40,0
1962,45,0
1963,37,0
1964,41,0
1965,34,0
1966,28,0
1967,35,0
1968,26,0
1969,29,0
1970,28,0
1971,22,0
1972,31,0
1973,22,0
1974,20,0
1975,12,0
1976,15,0
1977,15,0
1978,14,0
1979,14,0
1980,13,0
1981,11,0
1982,12,0
1983,11,0
1984,15,0
1985,7,0
1986,9,0
1987,14,0
1988,8,0
1989,8,0
1990,13,0
1991,12,0
1992,14,0
1993,9,0
1994,10,0
1995,14,0
1996,14,0
1997,7,0
1998,17,0
1999,19,0
2000,27,0
2001,30,0
2002,21,0
2003,26,0
2004,21,0
2005,40,0
2006,26,0
2007,39,0
2008,38,0
2009,32,0
2010,26,0
2011,34,0
2012,33,0
2013,40,0
2014,45,0
2015,45,0
2016,60,0
2017,46,0
2018,52,0
2019,57,0
