year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,6,0
1973,0,0
1974,5,0
1975,14,0
1976,15,5
1977,37,0
1978,29,7
1979,60,0
1980,51,7
1981,52,0
1982,38,9
1983,56,8
1984,60,8
1985,75,0
1986,80,5
1987,93,12
1988,103,14
1989,137,27
1990,123,8
1991,144,16
1992,179,30
1993,185,18
1994,172,24
1995,215,23
1996,264,31
1997,253,35
1998,245,32
1999,259,35
2000,248,37
2001,272,37
2002,243,38
2003,221,32
2004,234,32
2005,268,21
2006,239,30
2007,225,24
2008,232,21
2009,292,18
2010,230,17
2011,219,14
2012,212,10
2013,147,17
2014,149,16
2015,139,11
2016,119,10
2017,126,11
2018,113,10
2019,107,14
