year,Girls,Boys
1880,0,29
1881,0,42
1882,0,36
1883,0,35
1884,0,30
1885,0,31
1886,0,28
1887,0,19
1888,0,40
1889,0,20
1890,0,24
1891,0,14
1892,0,16
1893,0,14
1894,0,19
1895,0,20
1896,0,19
1897,0,15
1898,0,13
1899,0,11
1900,0,17
1901,0,17
1902,0,15
1903,0,17
1904,0,9
1905,0,9
1906,0,6
1907,0,10
1908,0,9
1909,0,13
1910,0,8
1911,0,11
1912,0,24
1913,0,26
1914,0,30
1915,0,41
1916,0,27
1917,0,38
1918,0,40
1919,0,35
1920,0,31
1921,0,23
1922,0,27
1923,0,13
1924,0,20
1925,0,20
1926,0,21
1927,0,28
1928,0,13
1929,0,20
1930,0,28
1931,0,8
1932,0,15
1933,0,16
1934,0,15
1935,0,16
1936,0,17
1937,0,15
1938,0,10
1939,0,11
1940,0,10
1941,0,11
1942,0,11
1943,0,12
1944,0,12
1945,0,10
1946,0,15
1947,0,9
1948,0,11
1949,0,15
1950,0,10
1951,0,20
1952,0,19
1953,0,6
1954,0,18
1955,0,20
1956,0,17
1957,0,10
1958,0,16
1959,0,9
1960,0,10
1961,0,15
1962,0,10
1963,0,14
1964,0,7
1965,0,12
1966,0,7
1967,0,10
1968,0,14
1969,0,7
1970,0,11
1971,0,14
1972,0,0
1973,0,10
1974,0,9
1975,0,12
1976,0,9
1977,0,10
1978,0,10
1979,0,7
1980,0,8
1981,0,8
1982,0,11
1983,0,0
1984,0,0
1985,0,0
1986,0,8
1987,0,5
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,7
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,7
2000,0,10
2001,0,11
2002,0,0
2003,0,8
2004,0,8
2005,0,9
2006,0,6
2007,0,9
2008,0,6
2009,0,8
2010,0,12
2011,0,6
2012,0,8
2013,0,13
2014,0,23
2015,0,18
2016,0,21
2017,0,21
2018,0,21
2019,0,22
