year,F,M
1880,0,8
1881,0,9
1882,0,0
1883,0,10
1884,0,0
1885,0,10
1886,0,0
1887,0,5
1888,0,5
1889,0,8
1890,0,6
1891,0,7
1892,0,7
1893,0,13
1894,0,10
1895,0,12
1896,0,16
1897,0,12
1898,0,13
1899,0,10
1900,0,14
1901,0,11
1902,0,13
1903,0,18
1904,0,18
1905,0,18
1906,0,16
1907,0,22
1908,0,27
1909,0,24
1910,0,24
1911,0,30
1912,0,61
1913,0,106
1914,0,111
1915,0,154
1916,0,178
1917,0,142
1918,0,154
1919,0,183
1920,6,164
1921,0,174
1922,0,193
1923,0,180
1924,7,169
1925,0,150
1926,0,152
1927,0,163
1928,0,164
1929,0,138
1930,0,134
1931,0,117
1932,0,127
1933,0,118
1934,0,119
1935,0,107
1936,0,104
1937,0,113
1938,0,96
1939,0,96
1940,0,101
1941,0,104
1942,0,96
1943,0,117
1944,0,95
1945,0,77
1946,0,81
1947,0,97
1948,0,66
1949,0,81
1950,0,78
1951,0,76
1952,0,66
1953,0,89
1954,0,79
1955,0,65
1956,0,55
1957,0,59
1958,0,54
1959,0,55
1960,0,50
1961,0,33
1962,0,49
1963,0,51
1964,0,45
1965,0,41
1966,0,39
1967,0,40
1968,0,32
1969,0,34
1970,0,42
1971,0,33
1972,0,24
1973,0,25
1974,0,24
1975,0,27
1976,0,37
1977,0,25
1978,0,21
1979,0,25
1980,0,28
1981,0,22
1982,0,23
1983,0,20
1984,0,13
1985,0,9
1986,0,17
1987,0,26
1988,0,21
1989,0,16
1990,0,21
1991,0,22
1992,0,15
1993,0,16
1994,0,15
1995,0,15
1996,0,10
1997,0,16
1998,0,18
1999,0,11
2000,0,17
2001,0,11
2002,0,12
2003,0,20
2004,0,14
2005,0,15
2006,0,17
2007,0,17
2008,0,14
2009,0,36
2010,0,33
2011,0,36
2012,0,21
2013,0,32
2014,0,32
2015,0,33
2016,0,52
2017,0,31
2018,0,41
2019,0,49
