year,Girls,Boys
1880,0,8
1881,6,8
1882,10,11
1883,15,7
1884,7,11
1885,7,7
1886,7,10
1887,9,7
1888,14,7
1889,16,17
1890,20,10
1891,7,5
1892,13,10
1893,16,14
1894,11,18
1895,22,14
1896,17,16
1897,20,13
1898,13,13
1899,33,19
1900,28,18
1901,23,13
1902,25,10
1903,20,16
1904,20,17
1905,21,18
1906,28,16
1907,24,14
1908,23,16
1909,30,19
1910,24,21
1911,32,18
1912,28,31
1913,36,39
1914,38,32
1915,48,57
1916,56,53
1917,47,54
1918,45,62
1919,48,59
1920,34,62
1921,42,50
1922,37,51
1923,23,46
1924,31,62
1925,41,48
1926,31,43
1927,45,43
1928,33,42
1929,20,44
1930,29,30
1931,36,51
1932,26,44
1933,12,35
1934,16,36
1935,15,35
1936,25,30
1937,12,36
1938,9,36
1939,15,26
1940,8,34
1941,17,28
1942,21,27
1943,12,35
1944,7,20
1945,8,33
1946,10,32
1947,11,28
1948,6,24
1949,7,23
1950,0,25
1951,0,21
1952,5,35
1953,0,31
1954,7,30
1955,0,24
1956,0,19
1957,7,26
1958,6,20
1959,0,25
1960,7,20
1961,0,10
1962,5,9
1963,6,15
1964,0,15
1965,0,15
1966,0,12
1967,0,13
1968,0,10
1969,0,6
1970,0,11
1971,0,20
1972,0,11
1973,0,13
1974,0,10
1975,0,7
1976,0,12
1977,0,9
1978,0,12
1979,0,7
1980,0,12
1981,0,7
1982,0,5
1983,0,8
1984,0,8
1985,0,7
1986,0,0
1987,0,8
1988,0,0
1989,0,7
1990,0,9
1991,0,5
1992,0,6
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,7
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,5
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,5
2016,0,7
2017,0,9
2018,0,5
2019,0,8
