year,Girls,Boys
1880,0,9
1881,0,6
1882,0,11
1883,0,10
1884,0,13
1885,0,5
1886,0,16
1887,0,8
1888,0,11
1889,0,12
1890,0,12
1891,0,5
1892,0,11
1893,0,9
1894,0,13
1895,0,13
1896,0,13
1897,0,18
1898,0,10
1899,0,11
1900,0,9
1901,0,15
1902,0,11
1903,0,9
1904,0,9
1905,0,13
1906,0,15
1907,0,19
1908,0,16
1909,0,25
1910,0,29
1911,0,29
1912,0,54
1913,0,64
1914,0,86
1915,0,92
1916,0,107
1917,0,94
1918,0,105
1919,0,90
1920,0,80
1921,0,86
1922,0,80
1923,0,83
1924,0,100
1925,0,84
1926,0,70
1927,0,67
1928,0,63
1929,0,51
1930,0,70
1931,0,52
1932,0,53
1933,0,46
1934,0,29
1935,0,33
1936,0,26
1937,0,27
1938,0,24
1939,0,14
1940,0,18
1941,0,24
1942,0,25
1943,0,17
1944,0,21
1945,0,38
1946,0,18
1947,0,25
1948,0,31
1949,0,26
1950,0,25
1951,0,29
1952,0,25
1953,0,37
1954,0,40
1955,0,21
1956,0,27
1957,0,18
1958,0,30
1959,0,24
1960,0,27
1961,0,27
1962,0,28
1963,0,24
1964,0,18
1965,0,19
1966,0,23
1967,0,11
1968,0,19
1969,0,22
1970,0,27
1971,0,28
1972,0,20
1973,0,19
1974,0,32
1975,0,16
1976,0,16
1977,0,17
1978,0,22
1979,0,14
1980,0,19
1981,0,17
1982,0,22
1983,0,25
1984,0,30
1985,0,21
1986,0,20
1987,0,15
1988,0,18
1989,0,22
1990,0,24
1991,0,22
1992,0,19
1993,0,23
1994,0,17
1995,0,16
1996,0,10
1997,0,18
1998,0,16
1999,0,18
2000,0,20
2001,0,24
2002,0,9
2003,0,23
2004,0,25
2005,0,17
2006,0,18
2007,0,20
2008,0,14
2009,0,19
2010,0,21
2011,0,18
2012,0,14
2013,0,19
2014,0,27
2015,0,26
2016,0,36
2017,0,38
2018,0,41
2019,0,39
