year,F,M
1880,18,0
1881,19,0
1882,33,0
1883,34,0
1884,42,0
1885,27,0
1886,39,0
1887,46,0
1888,65,0
1889,71,0
1890,68,0
1891,66,0
1892,72,0
1893,83,0
1894,84,6
1895,85,0
1896,97,0
1897,90,0
1898,113,0
1899,101,0
1900,116,0
1901,117,0
1902,122,0
1903,126,0
1904,111,0
1905,133,0
1906,125,0
1907,129,0
1908,132,0
1909,139,0
1910,134,0
1911,125,0
1912,164,0
1913,171,5
1914,189,0
1915,279,5
1916,284,10
1917,223,10
1918,284,7
1919,245,5
1920,273,9
1921,262,6
1922,224,9
1923,236,11
1924,251,8
1925,243,10
1926,197,5
1927,180,8
1928,176,8
1929,180,5
1930,168,7
1931,152,10
1932,164,0
1933,147,5
1934,120,0
1935,109,6
1936,105,0
1937,120,6
1938,119,0
1939,122,0
1940,99,0
1941,87,0
1942,92,0
1943,71,0
1944,72,0
1945,66,0
1946,46,0
1947,61,0
1948,68,5
1949,55,0
1950,41,0
1951,53,5
1952,52,0
1953,38,0
1954,40,0
1955,43,0
1956,36,0
1957,28,0
1958,31,0
1959,24,0
1960,25,0
1961,20,0
1962,21,0
1963,18,0
1964,18,0
1965,14,0
1966,11,0
1967,8,0
1968,11,0
1969,13,0
1970,18,0
1971,11,0
1972,8,0
1973,7,5
1974,12,0
1975,8,0
1976,5,5
1977,6,0
1978,7,0
1979,6,0
1980,8,0
1981,7,0
1982,0,0
1983,7,0
1984,0,0
1985,10,0
1986,0,0
1987,0,0
1988,0,0
1989,6,0
1990,5,0
1991,0,0
1992,0,0
1993,9,0
1994,0,0
1995,5,0
1996,7,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,5,0
2003,6,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,5,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,5,0
2017,9,0
2018,0,0
2019,0,0
