year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,5
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,5
1911,0,0
1912,0,11
1913,0,6
1914,0,10
1915,5,20
1916,0,11
1917,0,18
1918,7,17
1919,0,17
1920,0,23
1921,0,18
1922,0,26
1923,0,33
1924,5,38
1925,0,29
1926,0,13
1927,0,25
1928,0,26
1929,0,33
1930,0,17
1931,0,24
1932,0,24
1933,0,20
1934,0,15
1935,0,22
1936,0,13
1937,0,14
1938,0,22
1939,0,14
1940,0,21
1941,0,16
1942,0,15
1943,0,18
1944,0,8
1945,0,18
1946,0,20
1947,0,23
1948,0,16
1949,0,16
1950,0,17
1951,0,13
1952,0,21
1953,0,13
1954,0,11
1955,0,16
1956,0,12
1957,0,8
1958,0,18
1959,0,13
1960,0,8
1961,0,16
1962,0,8
1963,0,12
1964,0,0
1965,0,8
1966,0,9
1967,0,12
1968,0,0
1969,0,12
1970,0,8
1971,0,8
1972,0,6
1973,0,0
1974,0,7
1975,0,9
1976,0,6
1977,0,9
1978,0,13
1979,0,17
1980,0,20
1981,0,10
1982,0,8
1983,0,13
1984,0,9
1985,0,12
1986,0,23
1987,0,19
1988,0,16
1989,0,19
1990,0,20
1991,0,15
1992,0,23
1993,0,28
1994,0,15
1995,0,27
1996,0,26
1997,0,11
1998,0,20
1999,0,13
2000,0,19
2001,0,22
2002,0,17
2003,0,18
2004,0,22
2005,0,16
2006,0,20
2007,0,24
2008,0,17
2009,0,14
2010,0,13
2011,0,13
2012,0,22
2013,0,5
2014,0,11
2015,0,9
2016,0,14
2017,0,14
2018,0,13
2019,0,11
