year,F,M
1880,8,0
1881,11,9
1882,13,5
1883,8,10
1884,22,6
1885,11,5
1886,24,7
1887,18,5
1888,23,10
1889,29,7
1890,21,12
1891,28,0
1892,30,12
1893,40,9
1894,45,10
1895,23,8
1896,53,10
1897,32,9
1898,45,0
1899,32,7
1900,67,12
1901,43,5
1902,49,13
1903,46,7
1904,63,15
1905,52,11
1906,48,11
1907,63,12
1908,39,14
1909,68,20
1910,73,19
1911,75,16
1912,104,40
1913,86,41
1914,99,39
1915,134,41
1916,139,53
1917,126,40
1918,113,47
1919,89,67
1920,91,59
1921,112,51
1922,91,44
1923,57,45
1924,91,55
1925,96,43
1926,78,42
1927,72,55
1928,70,34
1929,57,56
1930,57,41
1931,57,48
1932,48,39
1933,47,46
1934,37,41
1935,58,40
1936,53,33
1937,44,30
1938,52,33
1939,49,32
1940,40,38
1941,31,34
1942,43,45
1943,37,43
1944,39,28
1945,34,29
1946,24,42
1947,31,30
1948,37,30
1949,36,49
1950,14,42
1951,31,40
1952,22,20
1953,12,22
1954,21,28
1955,14,23
1956,20,24
1957,7,31
1958,11,39
1959,12,26
1960,12,23
1961,8,28
1962,14,21
1963,0,24
1964,8,28
1965,6,25
1966,0,22
1967,0,14
1968,8,19
1969,5,19
1970,5,6
1971,0,15
1972,0,13
1973,8,14
1974,8,12
1975,0,8
1976,0,8
1977,9,8
1978,7,13
1979,0,11
1980,0,10
1981,0,18
1982,6,17
1983,0,8
1984,5,11
1985,0,8
1986,0,14
1987,0,6
1988,0,11
1989,0,9
1990,0,13
1991,0,11
1992,0,8
1993,0,6
1994,0,11
1995,0,0
1996,0,5
1997,0,0
1998,0,8
1999,0,0
2000,0,8
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,5
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,5,7
2012,9,0
2013,0,0
2014,0,0
2015,5,0
2016,0,0
2017,0,0
2018,5,0
2019,6,6
