year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,5
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,8
1932,0,0
1933,0,0
1934,0,5
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,5
1941,0,0
1942,0,0
1943,0,0
1944,0,8
1945,0,0
1946,0,8
1947,0,0
1948,0,9
1949,0,7
1950,0,5
1951,0,10
1952,0,19
1953,0,23
1954,0,19
1955,0,20
1956,0,30
1957,0,28
1958,0,35
1959,0,29
1960,0,30
1961,0,63
1962,0,46
1963,0,57
1964,0,38
1965,0,40
1966,0,47
1967,0,60
1968,0,58
1969,0,51
1970,0,65
1971,0,92
1972,0,95
1973,0,96
1974,0,100
1975,0,135
1976,0,127
1977,0,126
1978,0,110
1979,0,121
1980,0,127
1981,0,126
1982,0,140
1983,0,146
1984,0,120
1985,0,139
1986,0,124
1987,0,126
1988,0,130
1989,0,183
1990,0,252
1991,0,231
1992,0,251
1993,0,318
1994,5,352
1995,0,300
1996,0,420
1997,0,391
1998,0,406
1999,7,375
2000,0,399
2001,0,491
2002,0,595
2003,0,546
2004,0,634
2005,0,522
2006,0,529
2007,0,551
2008,0,423
2009,0,352
2010,0,317
2011,0,356
2012,0,302
2013,0,208
2014,0,208
2015,0,207
2016,0,187
2017,0,153
2018,0,141
2019,0,130
