year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,5
1886,5,0
1887,7,0
1888,0,0
1889,7,0
1890,5,0
1891,0,0
1892,0,0
1893,0,0
1894,5,0
1895,6,0
1896,9,0
1897,5,6
1898,14,0
1899,6,6
1900,0,6
1901,13,0
1902,10,5
1903,9,0
1904,15,0
1905,15,0
1906,12,6
1907,16,0
1908,7,0
1909,8,0
1910,11,5
1911,12,0
1912,13,10
1913,21,10
1914,18,13
1915,30,26
1916,23,22
1917,24,19
1918,32,11
1919,20,13
1920,18,22
1921,28,14
1922,33,10
1923,32,12
1924,24,15
1925,30,15
1926,25,12
1927,28,14
1928,26,12
1929,19,12
1930,20,10
1931,22,8
1932,13,10
1933,8,7
1934,20,14
1935,17,15
1936,16,17
1937,15,17
1938,24,10
1939,17,9
1940,10,11
1941,14,10
1942,15,6
1943,9,8
1944,16,7
1945,16,6
1946,12,9
1947,7,16
1948,10,6
1949,11,5
1950,13,7
1951,10,9
1952,8,7
1953,10,7
1954,7,0
1955,11,8
1956,7,11
1957,11,8
1958,13,8
1959,8,7
1960,6,9
1961,0,12
1962,0,5
1963,10,0
1964,0,0
1965,0,6
1966,8,5
1967,0,0
1968,0,0
1969,0,11
1970,8,0
1971,0,6
1972,0,7
1973,0,0
1974,0,0
1975,0,0
1976,0,5
1977,5,6
1978,0,0
1979,0,6
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,5
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,6,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
