year,Girls,Boys
1880,27,0
1881,19,0
1882,21,0
1883,26,0
1884,29,0
1885,24,0
1886,30,0
1887,29,0
1888,51,0
1889,33,0
1890,32,0
1891,36,0
1892,33,0
1893,41,0
1894,34,0
1895,38,0
1896,49,0
1897,47,0
1898,53,0
1899,41,0
1900,54,0
1901,38,0
1902,40,0
1903,40,0
1904,56,0
1905,53,0
1906,47,0
1907,67,0
1908,42,0
1909,54,0
1910,65,0
1911,47,0
1912,72,0
1913,70,0
1914,80,0
1915,63,0
1916,111,0
1917,99,0
1918,100,0
1919,95,0
1920,114,7
1921,105,0
1922,94,0
1923,84,0
1924,93,0
1925,74,0
1926,93,0
1927,75,0
1928,62,0
1929,52,0
1930,56,0
1931,60,0
1932,76,0
1933,57,0
1934,48,0
1935,42,0
1936,43,0
1937,52,0
1938,51,0
1939,39,0
1940,34,0
1941,42,0
1942,35,0
1943,41,0
1944,38,0
1945,44,0
1946,37,0
1947,37,0
1948,58,0
1949,55,0
1950,50,0
1951,55,0
1952,70,0
1953,63,0
1954,67,0
1955,57,0
1956,73,0
1957,86,0
1958,74,0
1959,70,0
1960,61,0
1961,80,0
1962,77,0
1963,103,0
1964,75,0
1965,83,0
1966,91,0
1967,104,0
1968,74,0
1969,100,0
1970,115,0
1971,134,5
1972,127,0
1973,166,0
1974,151,7
1975,194,0
1976,174,5
1977,184,7
1978,202,7
1979,181,12
1980,188,9
1981,220,6
1982,251,6
1983,246,10
1984,266,0
1985,306,0
1986,331,6
1987,446,5
1988,418,8
1989,380,16
1990,365,11
1991,387,0
1992,383,6
1993,366,0
1994,302,6
1995,269,0
1996,238,0
1997,249,0
1998,241,0
1999,205,0
2000,195,0
2001,183,0
2002,196,0
2003,165,0
2004,140,0
2005,162,0
2006,129,0
2007,95,0
2008,117,0
2009,108,0
2010,90,0
2011,72,0
2012,81,0
2013,73,0
2014,71,0
2015,174,0
2016,258,0
2017,505,0
2018,732,0
2019,844,0
