year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,9
1910,0,6
1911,0,0
1912,0,5
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,8
1918,0,7
1919,0,14
1920,0,8
1921,0,14
1922,0,12
1923,0,5
1924,0,15
1925,0,12
1926,0,17
1927,0,16
1928,0,16
1929,0,21
1930,0,15
1931,0,11
1932,0,14
1933,0,13
1934,0,27
1935,0,19
1936,0,15
1937,0,16
1938,0,20
1939,0,19
1940,0,13
1941,0,21
1942,0,13
1943,0,17
1944,0,21
1945,0,20
1946,0,14
1947,0,19
1948,0,18
1949,0,8
1950,0,23
1951,0,27
1952,0,36
1953,0,32
1954,0,33
1955,0,24
1956,0,20
1957,0,26
1958,0,31
1959,0,37
1960,0,32
1961,0,31
1962,0,31
1963,0,21
1964,0,26
1965,0,27
1966,0,25
1967,0,23
1968,0,28
1969,0,32
1970,0,30
1971,0,32
1972,5,161
1973,0,90
1974,0,52
1975,0,38
1976,0,51
1977,0,42
1978,0,48
1979,0,59
1980,0,62
1981,0,61
1982,0,54
1983,0,57
1984,0,54
1985,0,58
1986,0,47
1987,5,46
1988,0,72
1989,0,59
1990,0,67
1991,0,83
1992,0,80
1993,0,95
1994,0,78
1995,0,87
1996,0,69
1997,0,73
1998,0,65
1999,0,54
2000,0,63
2001,0,63
2002,0,68
2003,0,60
2004,0,57
2005,0,56
2006,0,56
2007,0,55
2008,0,53
2009,0,58
2010,0,54
2011,0,47
2012,0,36
2013,0,46
2014,0,28
2015,0,40
2016,0,50
2017,0,46
2018,0,37
2019,0,37
