year,Girls,Boys
1880,20,0
1881,24,0
1882,24,0
1883,25,0
1884,33,0
1885,28,0
1886,31,0
1887,25,0
1888,30,0
1889,30,0
1890,33,0
1891,36,0
1892,37,0
1893,25,0
1894,39,0
1895,37,0
1896,32,0
1897,46,0
1898,42,0
1899,31,0
1900,43,0
1901,27,0
1902,25,0
1903,24,0
1904,36,0
1905,24,0
1906,34,0
1907,24,0
1908,33,0
1909,27,0
1910,27,0
1911,25,0
1912,38,0
1913,34,0
1914,38,0
1915,60,0
1916,66,0
1917,64,0
1918,51,5
1919,57,0
1920,64,0
1921,52,0
1922,55,0
1923,46,0
1924,61,0
1925,45,0
1926,35,0
1927,31,0
1928,47,0
1929,41,0
1930,43,5
1931,44,6
1932,45,0
1933,34,0
1934,28,0
1935,38,0
1936,32,0
1937,41,0
1938,30,6
1939,27,0
1940,30,0
1941,22,0
1942,30,0
1943,39,0
1944,24,0
1945,28,6
1946,41,0
1947,40,8
1948,51,0
1949,28,0
1950,29,0
1951,39,8
1952,39,6
1953,31,0
1954,28,11
1955,25,8
1956,19,14
1957,37,13
1958,21,7
1959,17,12
1960,26,18
1961,20,9
1962,22,13
1963,17,15
1964,10,13
1965,12,8
1966,8,9
1967,13,5
1968,10,7
1969,9,12
1970,5,7
1971,8,5
1972,8,8
1973,0,7
1974,11,5
1975,6,0
1976,0,6
1977,5,9
1978,9,12
1979,11,7
1980,0,6
1981,0,12
1982,0,10
1983,0,8
1984,0,0
1985,0,0
1986,0,5
1987,0,11
1988,0,18
1989,0,26
1990,0,15
1991,6,15
1992,0,25
1993,0,23
1994,0,12
1995,0,13
1996,6,15
1997,0,12
1998,5,9
1999,0,9
2000,7,11
2001,0,11
2002,0,11
2003,0,0
2004,0,14
2005,0,8
2006,0,5
2007,0,13
2008,0,13
2009,0,7
2010,0,11
2011,0,13
2012,0,12
2013,0,19
2014,0,12
2015,5,9
2016,0,12
2017,6,11
2018,0,12
2019,5,8
