year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,6,0
1913,0,0
1914,7,8
1915,0,11
1916,5,13
1917,11,12
1918,8,9
1919,5,10
1920,13,16
1921,7,19
1922,16,16
1923,11,24
1924,6,29
1925,12,19
1926,14,39
1927,15,43
1928,13,56
1929,13,32
1930,14,51
1931,6,43
1932,10,46
1933,10,41
1934,20,52
1935,17,44
1936,13,45
1937,14,42
1938,12,32
1939,14,31
1940,7,32
1941,11,24
1942,16,25
1943,5,24
1944,9,24
1945,9,24
1946,11,27
1947,14,20
1948,8,23
1949,7,22
1950,8,28
1951,15,22
1952,9,30
1953,10,29
1954,0,28
1955,12,34
1956,8,24
1957,7,28
1958,10,19
1959,6,16
1960,6,15
1961,0,16
1962,0,14
1963,8,13
1964,0,13
1965,0,12
1966,0,9
1967,0,8
1968,0,12
1969,0,6
1970,0,0
1971,0,0
1972,0,7
1973,0,0
1974,0,0
1975,0,5
1976,0,6
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,5
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,5
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
