year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,5,0
1888,7,0
1889,5,0
1890,7,0
1891,8,0
1892,5,0
1893,6,0
1894,8,0
1895,15,0
1896,13,0
1897,14,0
1898,11,0
1899,9,0
1900,15,0
1901,6,0
1902,20,0
1903,7,0
1904,9,0
1905,13,0
1906,9,0
1907,13,0
1908,11,0
1909,13,0
1910,15,0
1911,17,0
1912,24,0
1913,24,0
1914,20,0
1915,37,6
1916,40,7
1917,29,0
1918,36,6
1919,32,0
1920,26,9
1921,47,0
1922,39,0
1923,34,9
1924,36,0
1925,31,0
1926,26,0
1927,28,0
1928,34,0
1929,18,0
1930,27,0
1931,24,5
1932,19,5
1933,21,0
1934,16,6
1935,14,0
1936,16,0
1937,13,0
1938,12,0
1939,13,0
1940,16,0
1941,11,0
1942,11,0
1943,11,0
1944,15,0
1945,13,0
1946,21,0
1947,25,0
1948,20,0
1949,43,0
1950,46,0
1951,35,0
1952,44,0
1953,37,0
1954,61,0
1955,98,0
1956,112,0
1957,103,0
1958,106,0
1959,295,0
1960,180,0
1961,203,8
1962,168,0
1963,201,0
1964,173,5
1965,167,0
1966,171,0
1967,208,0
1968,151,0
1969,145,0
1970,188,0
1971,225,0
1972,227,0
1973,224,0
1974,211,5
1975,210,0
1976,218,0
1977,208,0
1978,219,0
1979,185,5
1980,188,7
1981,151,0
1982,156,8
1983,95,0
1984,88,0
1985,79,0
1986,69,0
1987,67,0
1988,46,0
1989,76,0
1990,41,0
1991,45,0
1992,46,0
1993,46,0
1994,52,0
1995,39,0
1996,34,0
1997,70,0
1998,78,0
1999,60,0
2000,85,0
2001,75,0
2002,84,0
2003,55,0
2004,50,0
2005,73,0
2006,53,0
2007,66,0
2008,114,0
2009,92,0
2010,87,0
2011,66,0
2012,77,0
2013,75,0
2014,60,0
2015,71,0
2016,83,0
2017,116,0
2018,119,0
2019,111,0
