year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,11,0
1902,10,0
1903,9,0
1904,7,0
1905,9,0
1906,5,0
1907,7,0
1908,10,0
1909,11,0
1910,19,0
1911,16,0
1912,24,0
1913,16,0
1914,44,0
1915,57,0
1916,55,0
1917,50,0
1918,59,0
1919,54,0
1920,61,0
1921,69,0
1922,66,0
1923,58,0
1924,60,0
1925,61,0
1926,68,0
1927,60,0
1928,51,0
1929,48,0
1930,73,0
1931,52,0
1932,66,0
1933,55,0
1934,55,0
1935,77,0
1936,72,0
1937,65,0
1938,69,0
1939,70,0
1940,65,0
1941,56,0
1942,54,0
1943,65,0
1944,68,0
1945,39,0
1946,59,0
1947,63,0
1948,91,0
1949,71,0
1950,78,0
1951,64,0
1952,88,0
1953,151,0
1954,124,0
1955,125,0
1956,139,0
1957,143,0
1958,157,0
1959,172,0
1960,243,0
1961,199,0
1962,137,0
1963,107,0
1964,95,0
1965,89,0
1966,70,0
1967,80,0
1968,83,0
1969,70,0
1970,67,0
1971,73,0
1972,46,0
1973,53,0
1974,47,0
1975,75,0
1976,72,0
1977,46,0
1978,39,0
1979,31,0
1980,29,0
1981,34,0
1982,29,0
1983,43,0
1984,31,0
1985,23,0
1986,24,0
1987,22,0
1988,10,0
1989,25,0
1990,8,0
1991,13,0
1992,6,0
1993,10,0
1994,10,0
1995,0,0
1996,8,0
1997,0,0
1998,8,0
1999,0,0
2000,9,0
2001,0,0
2002,0,0
2003,0,0
2004,8,0
2005,6,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,5,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,6,0
2019,6,0
