year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,6,0
1911,0,0
1912,7,0
1913,8,0
1914,6,0
1915,8,0
1916,9,0
1917,16,0
1918,12,0
1919,8,0
1920,10,0
1921,7,0
1922,13,0
1923,18,0
1924,10,0
1925,15,0
1926,17,0
1927,15,0
1928,12,0
1929,9,0
1930,8,0
1931,17,0
1932,10,0
1933,16,0
1934,15,0
1935,27,0
1936,24,0
1937,16,0
1938,33,0
1939,26,0
1940,28,0
1941,46,0
1942,42,0
1943,62,0
1944,53,0
1945,54,0
1946,75,0
1947,101,0
1948,162,0
1949,234,0
1950,204,0
1951,230,0
1952,279,0
1953,281,0
1954,329,0
1955,332,0
1956,342,0
1957,403,0
1958,481,0
1959,527,0
1960,533,0
1961,540,0
1962,514,0
1963,560,0
1964,641,0
1965,498,0
1966,474,0
1967,463,0
1968,497,0
1969,445,0
1970,412,0
1971,357,0
1972,313,0
1973,337,0
1974,284,0
1975,291,0
1976,300,0
1977,357,0
1978,287,0
1979,316,0
1980,297,0
1981,303,0
1982,317,0
1983,306,0
1984,289,0
1985,266,0
1986,226,0
1987,208,0
1988,176,0
1989,192,0
1990,175,0
1991,135,0
1992,122,0
1993,116,0
1994,128,0
1995,127,0
1996,130,0
1997,121,0
1998,118,0
1999,110,0
2000,100,0
2001,99,0
2002,111,0
2003,102,0
2004,90,0
2005,102,0
2006,91,0
2007,101,0
2008,101,0
2009,82,0
2010,75,0
2011,59,0
2012,36,0
2013,75,0
2014,39,0
2015,49,0
2016,34,0
2017,47,0
2018,45,0
2019,42,0
