year,F,M
1880,5,0
1881,5,0
1882,8,0
1883,0,0
1884,0,0
1885,5,0
1886,5,0
1887,0,0
1888,10,0
1889,9,0
1890,11,0
1891,6,0
1892,16,0
1893,10,0
1894,17,0
1895,19,0
1896,22,0
1897,11,0
1898,18,0
1899,24,0
1900,22,0
1901,23,0
1902,18,0
1903,20,0
1904,22,0
1905,60,0
1906,65,0
1907,35,0
1908,39,0
1909,39,0
1910,43,0
1911,51,0
1912,69,0
1913,71,0
1914,90,0
1915,94,0
1916,103,0
1917,92,0
1918,106,0
1919,103,0
1920,111,0
1921,103,0
1922,110,0
1923,106,0
1924,91,0
1925,65,0
1926,69,0
1927,90,0
1928,62,0
1929,86,0
1930,86,0
1931,66,0
1932,63,0
1933,54,0
1934,68,0
1935,40,0
1936,32,0
1937,48,0
1938,34,0
1939,43,0
1940,41,0
1941,37,0
1942,45,0
1943,48,0
1944,38,0
1945,37,0
1946,41,0
1947,41,0
1948,30,0
1949,35,0
1950,34,0
1951,20,0
1952,23,0
1953,29,0
1954,33,0
1955,26,0
1956,26,0
1957,30,0
1958,25,0
1959,29,0
1960,21,0
1961,17,0
1962,14,0
1963,19,0
1964,31,0
1965,18,0
1966,22,0
1967,17,0
1968,17,0
1969,10,0
1970,23,0
1971,18,0
1972,15,0
1973,8,0
1974,15,0
1975,9,0
1976,12,0
1977,9,0
1978,8,0
1979,0,0
1980,0,0
1981,0,0
1982,6,0
1983,7,0
1984,9,0
1985,0,0
1986,9,0
1987,5,0
1988,0,0
1989,6,0
1990,0,0
1991,0,0
1992,5,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,7,0
1999,0,0
2000,5,0
2001,5,0
2002,8,0
2003,8,0
2004,13,0
2005,12,0
2006,11,0
2007,9,0
2008,10,0
2009,18,0
2010,30,0
2011,29,0
2012,29,0
2013,32,0
2014,22,0
2015,24,0
2016,22,0
2017,36,0
2018,25,0
2019,38,0
