year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,5,0
1920,0,0
1921,7,0
1922,0,0
1923,0,0
1924,0,0
1925,5,0
1926,18,0
1927,65,0
1928,22,0
1929,11,0
1930,17,0
1931,18,0
1932,12,0
1933,10,0
1934,13,0
1935,13,0
1936,7,0
1937,0,0
1938,7,0
1939,0,0
1940,11,0
1941,9,0
1942,6,0
1943,9,0
1944,7,0
1945,8,0
1946,10,0
1947,20,0
1948,19,0
1949,27,0
1950,47,0
1951,46,0
1952,49,0
1953,61,0
1954,82,0
1955,99,0
1956,150,0
1957,147,0
1958,183,0
1959,177,0
1960,166,0
1961,184,0
1962,194,0
1963,216,0
1964,219,0
1965,229,0
1966,215,0
1967,217,0
1968,184,0
1969,244,0
1970,261,0
1971,214,0
1972,186,0
1973,194,0
1974,158,0
1975,146,0
1976,149,0
1977,138,0
1978,141,0
1979,156,0
1980,167,0
1981,146,0
1982,150,0
1983,180,0
1984,180,0
1985,251,0
1986,209,0
1987,207,0
1988,216,5
1989,216,6
1990,242,0
1991,227,0
1992,214,0
1993,185,0
1994,192,0
1995,138,0
1996,137,0
1997,149,0
1998,128,0
1999,138,0
2000,127,0
2001,130,0
2002,126,0
2003,121,0
2004,106,0
2005,107,0
2006,126,0
2007,116,0
2008,113,0
2009,108,0
2010,101,0
2011,116,0
2012,92,0
2013,91,0
2014,94,0
2015,105,0
2016,114,0
2017,129,0
2018,122,0
2019,172,0
