year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,6
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,6,0
1921,0,0
1922,6,0
1923,5,0
1924,0,0
1925,5,0
1926,0,0
1927,8,0
1928,0,0
1929,5,0
1930,6,0
1931,5,0
1932,7,5
1933,6,6
1934,0,0
1935,5,0
1936,0,0
1937,5,0
1938,10,0
1939,7,6
1940,5,0
1941,9,0
1942,9,0
1943,6,0
1944,14,0
1945,10,0
1946,12,0
1947,12,0
1948,18,5
1949,27,0
1950,23,5
1951,29,0
1952,37,0
1953,31,5
1954,30,0
1955,42,6
1956,50,6
1957,41,7
1958,56,0
1959,52,0
1960,49,0
1961,50,0
1962,38,5
1963,34,0
1964,50,0
1965,43,0
1966,40,0
1967,46,0
1968,41,0
1969,44,0
1970,36,0
1971,34,0
1972,28,0
1973,27,0
1974,22,0
1975,34,0
1976,30,0
1977,25,8
1978,19,0
1979,23,0
1980,17,0
1981,32,0
1982,32,7
1983,35,5
1984,34,5
1985,24,0
1986,26,0
1987,28,0
1988,25,5
1989,28,0
1990,35,0
1991,38,0
1992,55,0
1993,50,0
1994,58,0
1995,63,0
1996,60,0
1997,67,0
1998,82,0
1999,108,0
2000,115,0
2001,126,0
2002,136,0
2003,144,0
2004,175,0
2005,251,0
2006,395,0
2007,343,0
2008,312,0
2009,266,0
2010,243,0
2011,224,0
2012,207,0
2013,232,0
2014,191,0
2015,205,0
2016,241,5
2017,234,0
2018,264,0
2019,306,0
