year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,5,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,5,0
1906,6,0
1907,11,0
1908,5,0
1909,8,0
1910,9,0
1911,15,0
1912,12,0
1913,19,0
1914,26,0
1915,34,0
1916,33,0
1917,31,0
1918,38,0
1919,44,0
1920,36,0
1921,51,0
1922,54,0
1923,60,0
1924,70,0
1925,58,0
1926,64,0
1927,66,0
1928,61,0
1929,79,0
1930,87,0
1931,76,0
1932,86,0
1933,69,0
1934,93,0
1935,94,0
1936,110,0
1937,126,0
1938,132,0
1939,177,0
1940,137,0
1941,127,0
1942,124,0
1943,120,0
1944,105,0
1945,85,0
1946,113,0
1947,111,0
1948,108,0
1949,151,0
1950,141,0
1951,135,0
1952,138,0
1953,147,0
1954,164,0
1955,168,0
1956,160,0
1957,198,0
1958,183,0
1959,190,0
1960,188,0
1961,208,0
1962,183,0
1963,180,0
1964,602,6
1965,1093,0
1966,664,5
1967,321,0
1968,329,0
1969,237,0
1970,283,0
1971,215,0
1972,162,0
1973,133,0
1974,106,0
1975,85,0
1976,62,0
1977,50,0
1978,43,0
1979,36,0
1980,40,0
1981,26,0
1982,35,0
1983,22,0
1984,29,0
1985,30,0
1986,21,0
1987,11,0
1988,16,0
1989,16,0
1990,9,0
1991,12,0
1992,14,0
1993,11,0
1994,14,0
1995,10,0
1996,9,0
1997,10,0
1998,6,0
1999,0,0
2000,5,0
2001,7,0
2002,8,0
2003,0,0
2004,5,0
2005,0,0
2006,5,0
2007,0,0
2008,5,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
