year,F,M
1880,0,0
1881,0,0
1882,6,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,6,0
1889,8,0
1890,9,0
1891,5,0
1892,9,0
1893,12,0
1894,11,0
1895,12,0
1896,12,0
1897,10,0
1898,11,0
1899,9,0
1900,13,0
1901,11,0
1902,20,0
1903,15,0
1904,18,0
1905,10,0
1906,9,0
1907,16,0
1908,13,0
1909,12,0
1910,8,0
1911,11,0
1912,23,0
1913,22,0
1914,24,0
1915,23,0
1916,27,0
1917,20,0
1918,34,0
1919,27,0
1920,29,0
1921,27,0
1922,40,0
1923,19,0
1924,29,0
1925,28,0
1926,15,0
1927,23,0
1928,16,0
1929,19,0
1930,10,0
1931,19,0
1932,18,0
1933,13,0
1934,11,0
1935,23,0
1936,11,0
1937,7,0
1938,15,0
1939,10,0
1940,17,0
1941,10,0
1942,7,0
1943,8,0
1944,12,0
1945,9,0
1946,12,0
1947,11,0
1948,12,0
1949,9,0
1950,11,0
1951,12,0
1952,10,0
1953,11,0
1954,8,0
1955,8,0
1956,7,0
1957,16,0
1958,10,0
1959,12,0
1960,0,0
1961,9,0
1962,6,0
1963,7,0
1964,12,0
1965,6,0
1966,8,0
1967,7,0
1968,10,0
1969,6,0
1970,12,0
1971,9,0
1972,16,0
1973,6,0
1974,14,0
1975,20,0
1976,24,0
1977,26,0
1978,19,0
1979,25,0
1980,19,0
1981,18,0
1982,29,0
1983,18,0
1984,19,0
1985,25,0
1986,24,0
1987,22,0
1988,32,0
1989,35,0
1990,35,0
1991,31,0
1992,33,0
1993,37,0
1994,37,0
1995,40,0
1996,24,0
1997,30,0
1998,34,0
1999,26,0
2000,26,0
2001,27,0
2002,19,0
2003,23,0
2004,23,0
2005,22,0
2006,20,0
2007,21,0
2008,20,0
2009,25,0
2010,29,0
2011,16,0
2012,19,0
2013,24,0
2014,20,0
2015,14,0
2016,9,0
2017,19,0
2018,14,0
2019,15,0
