year,Boys,Girls
1880,0,0
1881,0,0
1882,6,0
1883,5,0
1884,9,0
1885,0,0
1886,5,0
1887,10,0
1888,8,0
1889,7,0
1890,13,0
1891,9,0
1892,17,0
1893,8,0
1894,24,0
1895,21,0
1896,21,0
1897,20,0
1898,14,0
1899,51,0
1900,30,0
1901,19,0
1902,5,0
1903,9,0
1904,20,0
1905,16,0
1906,9,0
1907,19,0
1908,25,0
1909,20,0
1910,20,0
1911,15,0
1912,25,0
1913,22,0
1914,30,0
1915,38,0
1916,50,0
1917,39,0
1918,54,0
1919,42,0
1920,57,0
1921,43,0
1922,60,0
1923,37,0
1924,29,0
1925,37,0
1926,29,0
1927,27,0
1928,25,0
1929,31,0
1930,28,0
1931,22,0
1932,24,0
1933,23,0
1934,18,0
1935,19,0
1936,16,0
1937,17,0
1938,10,0
1939,15,0
1940,10,0
1941,15,0
1942,12,0
1943,5,0
1944,13,0
1945,13,0
1946,14,0
1947,14,0
1948,11,0
1949,9,0
1950,8,0
1951,13,0
1952,8,0
1953,8,0
1954,6,0
1955,5,0
1956,14,0
1957,8,0
1958,17,0
1959,6,0
1960,6,0
1961,8,0
1962,7,0
1963,6,0
1964,8,0
1965,0,0
1966,6,0
1967,0,0
1968,6,0
1969,0,0
1970,0,0
1971,6,0
1972,7,0
1973,0,0
1974,0,0
1975,7,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
