year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,6
1912,0,12
1913,0,6
1914,0,14
1915,0,11
1916,0,18
1917,0,19
1918,0,24
1919,0,7
1920,0,18
1921,0,17
1922,0,13
1923,0,17
1924,0,12
1925,0,12
1926,0,10
1927,0,18
1928,0,13
1929,0,6
1930,0,13
1931,0,11
1932,0,11
1933,0,0
1934,0,15
1935,0,9
1936,0,6
1937,0,13
1938,0,9
1939,5,8
1940,0,10
1941,0,8
1942,0,11
1943,0,17
1944,0,15
1945,0,18
1946,0,10
1947,0,25
1948,5,21
1949,0,24
1950,0,22
1951,0,19
1952,0,17
1953,0,17
1954,0,20
1955,0,17
1956,0,16
1957,0,8
1958,0,14
1959,0,8
1960,0,10
1961,0,15
1962,0,16
1963,0,12
1964,0,10
1965,0,16
1966,0,16
1967,0,13
1968,0,18
1969,0,18
1970,0,17
1971,0,10
1972,0,9
1973,0,16
1974,0,7
1975,0,9
1976,0,10
1977,0,13
1978,0,6
1979,0,11
1980,0,14
1981,0,12
1982,0,9
1983,0,10
1984,0,10
1985,0,5
1986,0,12
1987,0,7
1988,0,12
1989,0,7
1990,0,12
1991,0,20
1992,0,21
1993,0,11
1994,0,20
1995,0,19
1996,0,16
1997,0,22
1998,0,21
1999,0,14
2000,0,23
2001,0,20
2002,0,15
2003,0,13
2004,0,11
2005,0,17
2006,0,34
2007,0,26
2008,0,16
2009,0,16
2010,7,23
2011,0,24
2012,0,18
2013,0,21
2014,0,15
2015,0,21
2016,5,13
2017,0,14
2018,0,21
2019,0,11
