year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,6,0
1896,13,0
1897,6,0
1898,0,0
1899,15,0
1900,14,0
1901,20,0
1902,13,0
1903,24,0
1904,19,0
1905,24,0
1906,28,0
1907,31,0
1908,35,0
1909,34,0
1910,47,0
1911,38,0
1912,70,0
1913,74,0
1914,135,0
1915,153,0
1916,125,0
1917,144,0
1918,175,0
1919,168,0
1920,191,0
1921,177,0
1922,131,0
1923,180,0
1924,155,0
1925,191,0
1926,141,0
1927,176,0
1928,175,0
1929,161,0
1930,160,0
1931,160,0
1932,154,0
1933,169,0
1934,129,0
1935,142,0
1936,131,0
1937,152,0
1938,126,0
1939,116,0
1940,103,0
1941,98,0
1942,105,0
1943,102,0
1944,71,0
1945,76,0
1946,78,0
1947,94,0
1948,89,0
1949,66,0
1950,89,0
1951,92,0
1952,104,0
1953,125,0
1954,130,0
1955,164,0
1956,157,0
1957,138,0
1958,127,0
1959,134,0
1960,119,0
1961,86,0
1962,76,0
1963,64,0
1964,57,0
1965,52,0
1966,38,0
1967,35,0
1968,28,0
1969,27,0
1970,29,0
1971,32,0
1972,15,0
1973,22,0
1974,10,0
1975,21,0
1976,15,0
1977,10,0
1978,15,0
1979,16,0
1980,14,0
1981,13,0
1982,13,0
1983,7,0
1984,0,0
1985,13,0
1986,10,0
1987,11,0
1988,7,0
1989,7,0
1990,0,0
1991,0,0
1992,0,0
1993,5,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,5,0
2000,0,0
2001,0,0
2002,0,0
2003,7,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,5,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
