year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,5,0
1888,7,0
1889,6,0
1890,0,0
1891,0,0
1892,10,0
1893,14,0
1894,9,0
1895,6,0
1896,19,0
1897,11,0
1898,17,0
1899,12,0
1900,20,0
1901,20,0
1902,22,0
1903,14,0
1904,23,0
1905,31,0
1906,30,0
1907,36,0
1908,36,5
1909,29,0
1910,49,6
1911,53,5
1912,78,7
1913,87,10
1914,117,12
1915,151,13
1916,147,22
1917,137,24
1918,158,31
1919,214,20
1920,170,20
1921,197,30
1922,209,20
1923,225,20
1924,176,18
1925,169,15
1926,179,19
1927,179,21
1928,161,15
1929,121,20
1930,142,22
1931,138,20
1932,135,10
1933,112,16
1934,113,15
1935,110,12
1936,106,15
1937,95,13
1938,87,21
1939,89,10
1940,77,5
1941,84,13
1942,69,13
1943,79,17
1944,84,11
1945,68,12
1946,64,13
1947,86,10
1948,76,11
1949,95,13
1950,94,8
1951,86,6
1952,78,12
1953,87,8
1954,92,7
1955,95,17
1956,81,6
1957,83,9
1958,85,8
1959,86,6
1960,70,10
1961,60,8
1962,62,6
1963,59,7
1964,59,7
1965,53,6
1966,40,0
1967,51,0
1968,45,0
1969,38,9
1970,30,5
1971,33,9
1972,42,5
1973,34,5
1974,23,0
1975,23,0
1976,21,0
1977,17,0
1978,26,0
1979,19,0
1980,21,0
1981,15,0
1982,29,0
1983,12,0
1984,26,0
1985,19,0
1986,14,0
1987,12,0
1988,16,0
1989,16,0
1990,20,0
1991,16,0
1992,18,0
1993,12,0
1994,13,0
1995,12,0
1996,8,0
1997,10,0
1998,10,0
1999,11,0
2000,8,0
2001,6,0
2002,7,0
2003,0,0
2004,0,0
2005,0,0
2006,5,0
2007,0,0
2008,9,0
2009,5,0
2010,0,0
2011,5,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
