year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,8,0
1901,0,0
1902,0,0
1903,0,0
1904,6,0
1905,6,0
1906,6,0
1907,0,0
1908,0,0
1909,0,0
1910,8,0
1911,8,0
1912,11,0
1913,10,0
1914,14,0
1915,24,0
1916,26,0
1917,30,0
1918,24,0
1919,31,0
1920,29,0
1921,27,0
1922,38,0
1923,23,0
1924,27,0
1925,27,0
1926,24,0
1927,21,0
1928,23,0
1929,29,0
1930,25,0
1931,18,0
1932,12,0
1933,17,0
1934,16,0
1935,13,0
1936,19,0
1937,18,0
1938,9,0
1939,14,0
1940,10,0
1941,20,0
1942,15,0
1943,11,0
1944,13,0
1945,17,0
1946,12,0
1947,16,0
1948,11,0
1949,15,0
1950,12,0
1951,9,0
1952,19,0
1953,22,0
1954,20,0
1955,15,0
1956,19,0
1957,25,0
1958,19,0
1959,15,0
1960,15,0
1961,24,0
1962,27,0
1963,21,0
1964,16,0
1965,21,0
1966,13,0
1967,18,0
1968,14,0
1969,22,0
1970,16,0
1971,16,0
1972,18,0
1973,0,0
1974,13,0
1975,21,0
1976,13,0
1977,25,0
1978,19,0
1979,22,0
1980,15,0
1981,23,0
1982,11,0
1983,23,0
1984,5,0
1985,8,0
1986,14,0
1987,11,0
1988,12,0
1989,5,0
1990,8,0
1991,6,0
1992,9,0
1993,10,0
1994,7,0
1995,11,0
1996,9,0
1997,7,0
1998,6,0
1999,9,0
2000,10,0
2001,7,0
2002,13,0
2003,0,0
2004,6,0
2005,6,0
2006,9,0
2007,7,0
2008,8,0
2009,0,0
2010,0,0
2011,5,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,6,0
2018,0,0
2019,0,0
