year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,5,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,0,0
1912,21,5
1913,10,19
1914,18,12
1915,10,16
1916,14,18
1917,11,16
1918,14,26
1919,12,18
1920,12,19
1921,13,25
1922,11,17
1923,10,13
1924,13,29
1925,15,21
1926,20,24
1927,16,17
1928,14,21
1929,9,20
1930,10,11
1931,9,16
1932,14,17
1933,11,20
1934,5,8
1935,8,20
1936,7,10
1937,9,16
1938,0,7
1939,5,13
1940,0,11
1941,0,10
1942,9,8
1943,9,16
1944,8,13
1945,0,10
1946,8,9
1947,9,9
1948,0,13
1949,0,13
1950,0,9
1951,0,6
1952,0,11
1953,0,5
1954,0,16
1955,0,11
1956,0,9
1957,0,16
1958,0,6
1959,0,5
1960,0,0
1961,0,6
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
