year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,5,0
1961,5,0
1962,0,0
1963,12,0
1964,7,0
1965,8,0
1966,14,0
1967,14,0
1968,44,0
1969,72,0
1970,138,0
1971,215,0
1972,255,0
1973,201,0
1974,225,0
1975,201,0
1976,158,0
1977,163,0
1978,145,0
1979,157,0
1980,185,0
1981,153,0
1982,153,0
1983,823,0
1984,1215,0
1985,788,0
1986,558,5
1987,440,0
1988,363,0
1989,288,0
1990,279,0
1991,235,0
1992,222,0
1993,171,0
1994,161,0
1995,172,0
1996,231,0
1997,165,0
1998,165,0
1999,128,0
2000,117,0
2001,146,0
2002,229,0
2003,566,0
2004,535,0
2005,362,0
2006,335,0
2007,258,0
2008,221,0
2009,178,0
2010,143,0
2011,101,0
2012,72,0
2013,57,0
2014,40,0
2015,44,0
2016,28,0
2017,28,0
2018,15,0
2019,19,0
