year,F,M
1880,0,0
1881,0,0
1882,8,0
1883,0,0
1884,0,0
1885,7,0
1886,6,0
1887,9,0
1888,7,0
1889,7,0
1890,9,0
1891,13,0
1892,9,0
1893,14,0
1894,14,0
1895,11,0
1896,12,0
1897,16,0
1898,21,0
1899,13,0
1900,23,0
1901,12,0
1902,20,0
1903,22,0
1904,23,0
1905,22,0
1906,24,0
1907,15,0
1908,21,0
1909,29,0
1910,30,0
1911,36,0
1912,35,0
1913,26,0
1914,36,0
1915,46,0
1916,35,0
1917,47,0
1918,58,0
1919,52,0
1920,50,0
1921,43,0
1922,40,0
1923,40,0
1924,38,0
1925,44,0
1926,33,0
1927,32,0
1928,27,0
1929,28,0
1930,32,0
1931,18,0
1932,27,0
1933,18,0
1934,24,0
1935,22,0
1936,17,0
1937,21,0
1938,27,0
1939,33,0
1940,39,0
1941,36,0
1942,38,0
1943,51,0
1944,63,0
1945,56,0
1946,64,0
1947,58,0
1948,56,0
1949,57,0
1950,69,0
1951,68,0
1952,53,0
1953,45,0
1954,42,0
1955,50,0
1956,54,0
1957,55,0
1958,65,0
1959,34,0
1960,54,0
1961,47,0
1962,42,0
1963,46,0
1964,36,0
1965,35,0
1966,32,0
1967,27,0
1968,23,0
1969,29,0
1970,37,0
1971,19,0
1972,19,0
1973,22,0
1974,19,0
1975,19,0
1976,19,0
1977,15,0
1978,7,0
1979,18,0
1980,11,0
1981,11,0
1982,8,0
1983,7,0
1984,7,0
1985,6,0
1986,8,0
1987,8,0
1988,7,0
1989,7,0
1990,8,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,5,0
2000,0,0
2001,6,0
2002,5,0
2003,0,0
2004,5,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,5,0
2018,7,0
2019,0,0
