year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,8
1948,5,8
1949,8,5
1950,7,5
1951,6,0
1952,5,0
1953,7,10
1954,0,10
1955,12,11
1956,13,12
1957,12,18
1958,10,15
1959,43,27
1960,43,47
1961,56,49
1962,34,47
1963,41,38
1964,17,40
1965,22,40
1966,26,51
1967,28,49
1968,10,57
1969,30,96
1970,44,114
1971,33,115
1972,27,164
1973,31,143
1974,46,155
1975,55,199
1976,144,220
1977,180,286
1978,106,211
1979,75,206
1980,54,158
1981,37,131
1982,46,153
1983,63,163
1984,62,151
1985,79,175
1986,91,203
1987,88,208
1988,101,200
1989,76,245
1990,92,231
1991,91,200
1992,108,208
1993,142,197
1994,150,169
1995,100,148
1996,113,116
1997,90,105
1998,78,90
1999,77,83
2000,86,87
2001,64,71
2002,61,75
2003,56,83
2004,66,66
2005,67,69
2006,38,61
2007,37,60
2008,48,47
2009,29,42
2010,22,35
2011,39,41
2012,38,28
2013,44,31
2014,36,28
2015,37,40
2016,35,47
2017,33,42
2018,32,39
2019,28,35
