year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,8,0
1963,14,0
1964,20,0
1965,38,0
1966,62,0
1967,106,0
1968,125,0
1969,156,0
1970,199,0
1971,346,0
1972,240,0
1973,265,0
1974,313,0
1975,286,0
1976,288,0
1977,352,0
1978,352,0
1979,370,0
1980,449,0
1981,643,0
1982,539,0
1983,446,0
1984,429,0
1985,474,0
1986,490,0
1987,447,0
1988,515,0
1989,502,0
1990,539,0
1991,527,0
1992,565,0
1993,608,0
1994,601,0
1995,615,0
1996,576,0
1997,442,0
1998,343,0
1999,257,0
2000,185,0
2001,164,0
2002,137,0
2003,135,0
2004,99,0
2005,92,0
2006,77,0
2007,86,0
2008,60,0
2009,47,0
2010,50,0
2011,23,0
2012,41,0
2013,28,0
2014,26,0
2015,27,0
2016,15,0
2017,18,0
2018,11,0
2019,11,0
