year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,6
1884,0,0
1885,0,0
1886,0,0
1887,0,5
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,10
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,8
1914,0,7
1915,0,10
1916,0,6
1917,0,9
1918,0,12
1919,0,8
1920,0,12
1921,0,14
1922,0,10
1923,0,8
1924,0,6
1925,0,11
1926,0,5
1927,0,9
1928,0,6
1929,0,8
1930,0,7
1931,0,5
1932,0,6
1933,0,5
1934,0,12
1935,0,11
1936,0,0
1937,0,0
1938,0,12
1939,0,7
1940,0,5
1941,0,11
1942,0,10
1943,0,11
1944,0,9
1945,5,10
1946,7,9
1947,9,10
1948,13,12
1949,11,10
1950,8,13
1951,8,7
1952,9,10
1953,27,10
1954,13,13
1955,20,10
1956,15,12
1957,13,18
1958,17,20
1959,26,14
1960,21,11
1961,34,19
1962,34,10
1963,30,20
1964,50,5
1965,35,18
1966,49,6
1967,37,5
1968,35,8
1969,28,8
1970,32,9
1971,41,18
1972,27,6
1973,35,13
1974,28,9
1975,15,0
1976,50,10
1977,41,6
1978,58,9
1979,44,9
1980,27,6
1981,33,8
1982,15,5
1983,20,6
1984,19,7
1985,13,7
1986,15,0
1987,9,0
1988,13,0
1989,14,0
1990,10,0
1991,11,7
1992,15,5
1993,11,0
1994,5,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,5,0
2001,5,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,5
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
