year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,6,0
1938,0,0
1939,9,0
1940,39,0
1941,17,0
1942,26,0
1943,27,0
1944,24,0
1945,23,0
1946,27,0
1947,45,0
1948,49,0
1949,54,0
1950,47,0
1951,53,0
1952,62,0
1953,59,0
1954,75,0
1955,69,0
1956,84,0
1957,244,0
1958,587,0
1959,824,0
1960,565,0
1961,493,0
1962,453,0
1963,506,0
1964,472,0
1965,394,0
1966,424,0
1967,407,0
1968,458,5
1969,567,0
1970,524,0
1971,390,0
1972,347,0
1973,295,0
1974,325,0
1975,276,0
1976,246,0
1977,214,0
1978,215,0
1979,248,0
1980,220,0
1981,228,0
1982,208,0
1983,200,0
1984,216,0
1985,217,0
1986,224,0
1987,192,0
1988,169,0
1989,151,0
1990,145,0
1991,134,0
1992,124,0
1993,87,0
1994,101,0
1995,99,0
1996,79,0
1997,56,0
1998,64,0
1999,59,0
2000,53,0
2001,42,0
2002,53,0
2003,49,0
2004,50,0
2005,28,0
2006,31,0
2007,33,0
2008,20,0
2009,14,0
2010,19,0
2011,14,0
2012,9,0
2013,10,0
2014,14,0
2015,10,0
2016,7,0
2017,0,0
2018,7,0
2019,5,0
