year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,5
1918,0,0
1919,0,5
1920,0,5
1921,0,0
1922,0,6
1923,0,0
1924,0,5
1925,0,0
1926,0,6
1927,0,0
1928,0,0
1929,0,5
1930,0,0
1931,0,12
1932,6,8
1933,0,7
1934,0,10
1935,0,10
1936,5,10
1937,0,10
1938,9,15
1939,5,29
1940,11,35
1941,8,27
1942,16,38
1943,17,60
1944,14,44
1945,14,46
1946,28,41
1947,46,69
1948,21,89
1949,23,77
1950,40,74
1951,21,62
1952,23,54
1953,22,50
1954,22,49
1955,26,50
1956,27,50
1957,25,45
1958,24,45
1959,26,36
1960,16,36
1961,15,37
1962,7,34
1963,16,44
1964,13,39
1965,14,40
1966,10,36
1967,9,72
1968,10,59
1969,12,67
1970,9,78
1971,10,103
1972,12,74
1973,5,93
1974,5,85
1975,10,122
1976,11,104
1977,7,114
1978,9,113
1979,0,101
1980,7,81
1981,5,85
1982,0,66
1983,7,63
1984,0,56
1985,5,49
1986,5,65
1987,0,79
1988,0,99
1989,0,81
1990,0,95
1991,0,89
1992,0,64
1993,0,42
1994,0,44
1995,6,48
1996,0,43
1997,0,35
1998,0,42
1999,0,35
2000,0,35
2001,0,27
2002,0,28
2003,0,24
2004,0,22
2005,0,20
2006,0,31
2007,0,13
2008,0,16
2009,0,27
2010,0,29
2011,0,19
2012,0,21
2013,0,21
2014,0,17
2015,0,14
2016,0,13
2017,0,15
2018,0,8
2019,0,9
