year,F,M
1880,6,0
1881,13,0
1882,13,0
1883,11,0
1884,10,0
1885,13,0
1886,19,0
1887,14,0
1888,17,0
1889,20,0
1890,18,0
1891,21,0
1892,20,0
1893,30,0
1894,34,0
1895,34,0
1896,25,0
1897,45,0
1898,41,0
1899,45,0
1900,53,0
1901,55,0
1902,56,0
1903,49,0
1904,51,0
1905,55,0
1906,51,0
1907,60,0
1908,46,0
1909,53,0
1910,76,0
1911,66,0
1912,77,0
1913,88,0
1914,78,0
1915,133,0
1916,137,0
1917,136,6
1918,114,0
1919,126,0
1920,111,0
1921,139,0
1922,130,0
1923,109,0
1924,103,0
1925,106,0
1926,88,0
1927,109,0
1928,88,0
1929,72,0
1930,71,0
1931,67,0
1932,62,0
1933,75,0
1934,56,0
1935,69,0
1936,49,0
1937,57,0
1938,54,0
1939,56,0
1940,46,0
1941,37,0
1942,46,0
1943,37,0
1944,43,0
1945,34,0
1946,28,0
1947,21,0
1948,42,0
1949,26,0
1950,29,0
1951,30,0
1952,28,0
1953,23,0
1954,22,0
1955,22,0
1956,23,0
1957,26,0
1958,30,0
1959,19,0
1960,31,0
1961,30,0
1962,30,0
1963,25,0
1964,27,0
1965,46,0
1966,44,0
1967,39,0
1968,41,0
1969,30,0
1970,35,0
1971,39,0
1972,35,0
1973,27,0
1974,27,0
1975,20,0
1976,31,0
1977,24,0
1978,23,0
1979,17,0
1980,24,0
1981,27,0
1982,18,0
1983,18,0
1984,19,0
1985,14,0
1986,19,0
1987,11,0
1988,15,0
1989,16,0
1990,15,0
1991,16,0
1992,7,0
1993,5,0
1994,11,0
1995,17,0
1996,12,0
1997,12,0
1998,14,0
1999,10,0
2000,6,0
2001,10,0
2002,8,0
2003,9,0
2004,11,0
2005,9,0
2006,13,0
2007,8,0
2008,9,0
2009,8,0
2010,10,0
2011,0,0
2012,0,0
2013,0,0
2014,6,0
2015,6,0
2016,0,0
2017,5,0
2018,0,0
2019,6,0
