year,F,M
1880,83,0
1881,82,0
1882,104,0
1883,114,0
1884,145,0
1885,101,0
1886,143,0
1887,140,0
1888,154,0
1889,188,0
1890,207,0
1891,207,0
1892,195,0
1893,202,0
1894,198,0
1895,212,0
1896,189,0
1897,199,0
1898,225,0
1899,175,0
1900,201,0
1901,156,0
1902,159,0
1903,179,0
1904,189,0
1905,172,0
1906,161,0
1907,217,0
1908,198,0
1909,210,5
1910,219,0
1911,219,0
1912,283,0
1913,303,0
1914,404,0
1915,499,6
1916,457,0
1917,459,5
1918,388,0
1919,424,0
1920,365,6
1921,333,0
1922,327,0
1923,272,5
1924,297,0
1925,284,0
1926,216,0
1927,220,0
1928,197,0
1929,185,0
1930,148,0
1931,135,0
1932,139,0
1933,125,0
1934,108,0
1935,106,0
1936,110,0
1937,86,0
1938,102,0
1939,77,0
1940,81,0
1941,51,0
1942,67,0
1943,55,0
1944,60,0
1945,48,0
1946,47,0
1947,51,0
1948,47,0
1949,52,0
1950,32,0
1951,32,0
1952,32,0
1953,46,0
1954,30,0
1955,30,0
1956,25,0
1957,40,0
1958,16,0
1959,32,0
1960,25,0
1961,12,0
1962,28,0
1963,33,0
1964,17,0
1965,26,0
1966,11,0
1967,8,0
1968,17,0
1969,10,0
1970,13,0
1971,11,0
1972,9,0
1973,20,0
1974,17,0
1975,22,0
1976,13,0
1977,13,0
1978,15,0
1979,9,0
1980,18,0
1981,13,0
1982,7,0
1983,11,0
1984,16,0
1985,13,0
1986,6,0
1987,9,0
1988,14,0
1989,9,0
1990,12,0
1991,10,0
1992,0,0
1993,8,0
1994,7,0
1995,10,0
1996,8,0
1997,12,0
1998,9,0
1999,13,0
2000,19,0
2001,11,0
2002,13,0
2003,22,0
2004,13,0
2005,15,0
2006,29,0
2007,18,0
2008,24,0
2009,40,0
2010,23,0
2011,37,0
2012,41,0
2013,42,0
2014,52,0
2015,70,0
2016,71,0
2017,53,0
2018,84,0
2019,113,0
