year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,6
1939,0,7
1940,0,9
1941,0,6
1942,0,9
1943,0,6
1944,0,9
1945,0,5
1946,0,7
1947,0,9
1948,0,10
1949,0,12
1950,0,11
1951,0,13
1952,0,21
1953,0,10
1954,0,12
1955,0,12
1956,0,22
1957,0,24
1958,0,25
1959,0,39
1960,0,36
1961,0,44
1962,0,60
1963,0,66
1964,0,70
1965,0,83
1966,0,76
1967,0,96
1968,0,112
1969,0,106
1970,0,120
1971,0,121
1972,0,122
1973,0,153
1974,0,120
1975,6,143
1976,0,169
1977,0,139
1978,0,143
1979,0,142
1980,0,125
1981,0,143
1982,0,124
1983,0,134
1984,5,119
1985,0,120
1986,0,130
1987,0,130
1988,0,127
1989,0,139
1990,0,202
1991,0,163
1992,0,157
1993,0,145
1994,0,168
1995,0,169
1996,5,182
1997,0,158
1998,0,168
1999,0,171
2000,0,146
2001,0,174
2002,0,142
2003,0,156
2004,0,137
2005,0,126
2006,0,121
2007,0,122
2008,0,97
2009,0,113
2010,0,106
2011,0,88
2012,0,99
2013,0,71
2014,0,68
2015,0,46
2016,0,50
2017,0,61
2018,0,56
2019,0,51
