year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,6,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,6,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,14,0
1965,6,0
1966,9,0
1967,9,0
1968,12,0
1969,9,0
1970,21,0
1971,29,7
1972,60,29
1973,98,56
1974,124,83
1975,165,113
1976,131,110
1977,157,115
1978,145,101
1979,145,91
1980,121,84
1981,130,74
1982,123,64
1983,110,66
1984,90,35
1985,105,62
1986,98,50
1987,104,47
1988,91,48
1989,128,50
1990,133,41
1991,146,39
1992,185,38
1993,215,57
1994,260,28
1995,322,43
1996,331,44
1997,436,60
1998,481,76
1999,1481,90
2000,4284,102
2001,4481,106
2002,4385,67
2003,5129,72
2004,5636,91
2005,5451,68
2006,4837,72
2007,4372,47
2008,4274,62
2009,4025,43
2010,3700,38
2011,3624,33
2012,3240,33
2013,2921,27
2014,2809,17
2015,2517,22
2016,2231,18
2017,1856,18
2018,1714,16
2019,1627,16
