year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,13,0
1941,9,0
1942,8,0
1943,21,0
1944,18,0
1945,11,0
1946,15,0
1947,23,0
1948,17,0
1949,28,0
1950,29,0
1951,32,0
1952,34,0
1953,40,0
1954,52,0
1955,41,0
1956,65,0
1957,255,0
1958,451,0
1959,614,0
1960,556,0
1961,583,0
1962,570,0
1963,585,0
1964,588,0
1965,486,0
1966,503,0
1967,482,0
1968,454,0
1969,452,0
1970,408,0
1971,348,0
1972,266,0
1973,239,0
1974,225,0
1975,231,0
1976,169,0
1977,212,0
1978,167,0
1979,147,0
1980,175,0
1981,172,0
1982,156,0
1983,151,0
1984,138,0
1985,138,0
1986,145,0
1987,117,0
1988,95,0
1989,74,0
1990,82,0
1991,86,0
1992,62,0
1993,67,0
1994,179,0
1995,270,0
1996,286,0
1997,252,0
1998,260,0
1999,232,0
2000,169,0
2001,122,0
2002,133,0
2003,127,0
2004,98,0
2005,102,0
2006,83,0
2007,88,0
2008,64,0
2009,52,0
2010,66,0
2011,56,0
2012,69,0
2013,81,0
2014,61,0
2015,47,0
2016,57,0
2017,30,0
2018,34,0
2019,37,0
