year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,5,0
1897,6,0
1898,6,0
1899,0,0
1900,0,0
1901,7,0
1902,11,0
1903,17,0
1904,22,0
1905,19,0
1906,10,0
1907,18,0
1908,14,0
1909,10,0
1910,13,0
1911,11,0
1912,23,0
1913,13,0
1914,16,0
1915,26,0
1916,26,0
1917,27,0
1918,30,0
1919,21,0
1920,27,0
1921,16,0
1922,20,0
1923,24,0
1924,17,0
1925,17,0
1926,18,0
1927,23,0
1928,15,0
1929,13,0
1930,17,0
1931,20,0
1932,7,0
1933,6,0
1934,14,0
1935,12,0
1936,12,0
1937,13,0
1938,10,0
1939,19,0
1940,19,0
1941,23,0
1942,12,0
1943,16,0
1944,14,0
1945,14,0
1946,15,0
1947,16,0
1948,25,0
1949,18,0
1950,19,0
1951,8,0
1952,20,0
1953,21,0
1954,14,0
1955,14,0
1956,10,0
1957,6,0
1958,12,0
1959,15,0
1960,19,0
1961,8,0
1962,11,0
1963,14,0
1964,10,0
1965,7,0
1966,7,0
1967,14,0
1968,8,0
1969,9,0
1970,0,0
1971,13,0
1972,5,0
1973,10,0
1974,0,0
1975,9,0
1976,5,0
1977,6,0
1978,5,0
1979,11,0
1980,7,0
1981,8,0
1982,6,0
1983,5,0
1984,7,0
1985,0,0
1986,6,0
1987,0,0
1988,0,0
1989,6,0
1990,9,0
1991,5,0
1992,0,0
1993,0,0
1994,0,0
1995,5,0
1996,5,0
1997,0,0
1998,10,0
1999,0,0
2000,0,0
2001,7,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,5,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,5,0
2018,0,0
2019,7,0
