year,Boys,Girls
1880,0,11
1881,0,18
1882,0,17
1883,0,11
1884,0,10
1885,0,13
1886,0,15
1887,0,13
1888,0,27
1889,0,18
1890,0,17
1891,0,11
1892,0,15
1893,0,20
1894,0,21
1895,0,13
1896,0,22
1897,0,15
1898,0,15
1899,0,16
1900,0,18
1901,0,14
1902,0,23
1903,0,12
1904,0,13
1905,0,25
1906,0,18
1907,0,19
1908,0,14
1909,0,24
1910,0,29
1911,0,24
1912,0,34
1913,0,36
1914,0,47
1915,0,68
1916,0,68
1917,0,68
1918,0,82
1919,0,59
1920,0,66
1921,7,74
1922,0,75
1923,0,54
1924,0,46
1925,0,60
1926,0,55
1927,0,46
1928,0,44
1929,0,49
1930,0,52
1931,0,39
1932,0,36
1933,0,42
1934,0,41
1935,0,31
1936,0,29
1937,0,33
1938,0,25
1939,0,46
1940,0,31
1941,0,20
1942,0,36
1943,0,33
1944,0,39
1945,0,38
1946,0,27
1947,0,40
1948,0,42
1949,0,36
1950,0,37
1951,0,38
1952,0,30
1953,0,45
1954,0,31
1955,0,34
1956,0,32
1957,0,29
1958,0,27
1959,0,16
1960,0,26
1961,0,21
1962,0,18
1963,0,25
1964,0,23
1965,0,14
1966,0,25
1967,0,22
1968,0,21
1969,0,18
1970,0,15
1971,0,19
1972,0,9
1973,0,13
1974,0,16
1975,0,12
1976,0,15
1977,0,11
1978,0,11
1979,0,15
1980,0,10
1981,0,22
1982,0,30
1983,0,34
1984,0,39
1985,0,48
1986,0,46
1987,0,46
1988,0,47
1989,0,54
1990,0,80
1991,8,77
1992,7,93
1993,5,98
1994,8,147
1995,7,147
1996,8,172
1997,9,170
1998,11,183
1999,8,194
2000,14,173
2001,7,194
2002,7,173
2003,7,155
2004,5,188
2005,6,155
2006,5,181
2007,9,210
2008,0,205
2009,6,184
2010,11,175
2011,10,220
2012,5,208
2013,12,233
2014,14,224
2015,12,233
2016,24,235
2017,16,202
2018,17,241
2019,17,243
