year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,5
1919,0,6
1920,0,0
1921,0,0
1922,0,0
1923,0,7
1924,0,9
1925,0,0
1926,0,0
1927,0,6
1928,0,7
1929,0,0
1930,0,5
1931,0,8
1932,0,9
1933,0,6
1934,0,6
1935,0,10
1936,0,10
1937,0,9
1938,0,12
1939,0,14
1940,0,11
1941,0,11
1942,0,12
1943,0,17
1944,0,15
1945,0,17
1946,0,14
1947,0,13
1948,0,17
1949,0,15
1950,0,22
1951,0,18
1952,0,24
1953,0,13
1954,0,20
1955,0,30
1956,0,19
1957,0,18
1958,0,10
1959,0,10
1960,0,18
1961,0,18
1962,0,11
1963,0,12
1964,0,15
1965,0,13
1966,0,9
1967,0,5
1968,0,10
1969,0,11
1970,0,9
1971,0,15
1972,0,14
1973,0,6
1974,0,11
1975,0,16
1976,0,21
1977,0,32
1978,0,11
1979,0,14
1980,0,11
1981,0,14
1982,0,10
1983,0,12
1984,0,10
1985,0,14
1986,0,11
1987,0,6
1988,0,9
1989,0,13
1990,0,10
1991,0,7
1992,0,6
1993,0,10
1994,0,6
1995,0,0
1996,0,5
1997,0,6
1998,0,10
1999,0,9
2000,0,10
2001,0,0
2002,0,6
2003,0,5
2004,0,0
2005,0,0
2006,0,8
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,5
2018,0,0
2019,0,0
