year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,5,0
1890,5,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,5,0
1896,0,0
1897,0,0
1898,0,0
1899,5,0
1900,7,0
1901,0,0
1902,6,0
1903,0,0
1904,7,0
1905,5,0
1906,5,0
1907,9,0
1908,0,0
1909,0,0
1910,6,0
1911,5,0
1912,8,0
1913,15,0
1914,21,0
1915,16,0
1916,11,0
1917,11,0
1918,9,0
1919,13,0
1920,11,0
1921,17,0
1922,16,0
1923,12,0
1924,17,0
1925,33,0
1926,41,0
1927,38,0
1928,41,0
1929,22,0
1930,32,0
1931,24,0
1932,26,0
1933,21,0
1934,22,0
1935,19,0
1936,19,0
1937,25,0
1938,18,0
1939,20,0
1940,13,0
1941,23,0
1942,19,0
1943,29,0
1944,30,0
1945,22,0
1946,42,0
1947,53,0
1948,61,0
1949,72,0
1950,98,0
1951,146,0
1952,158,0
1953,178,0
1954,233,0
1955,256,0
1956,257,0
1957,268,0
1958,228,0
1959,258,0
1960,242,0
1961,267,0
1962,236,0
1963,221,0
1964,201,0
1965,179,0
1966,141,0
1967,114,0
1968,106,0
1969,115,0
1970,115,0
1971,89,0
1972,75,0
1973,69,0
1974,59,0
1975,67,0
1976,67,0
1977,47,0
1978,46,0
1979,62,0
1980,73,0
1981,68,0
1982,56,0
1983,55,0
1984,66,0
1985,39,0
1986,44,0
1987,37,0
1988,35,0
1989,23,0
1990,37,0
1991,37,0
1992,37,0
1993,28,0
1994,21,0
1995,24,0
1996,20,0
1997,20,0
1998,29,0
1999,10,0
2000,18,0
2001,12,0
2002,16,0
2003,9,0
2004,10,0
2005,11,0
2006,7,0
2007,11,0
2008,8,0
2009,6,0
2010,0,0
2011,6,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,7,0
2017,0,0
2018,5,0
2019,0,0
