year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,5
1947,0,0
1948,0,9
1949,0,5
1950,0,7
1951,0,7
1952,0,12
1953,0,9
1954,0,5
1955,0,9
1956,0,15
1957,0,7
1958,0,6
1959,0,12
1960,0,10
1961,0,13
1962,5,22
1963,5,26
1964,0,17
1965,12,22
1966,8,34
1967,16,29
1968,16,49
1969,15,50
1970,21,63
1971,22,90
1972,29,77
1973,22,72
1974,33,95
1975,38,113
1976,37,110
1977,32,119
1978,38,132
1979,35,170
1980,42,208
1981,95,400
1982,152,762
1983,169,856
1984,163,873
1985,178,1060
1986,172,921
1987,139,932
1988,141,803
1989,137,763
1990,140,752
1991,116,724
1992,116,622
1993,109,567
1994,96,491
1995,284,3088
1996,386,5458
1997,251,4195
1998,251,4169
1999,194,3844
2000,206,3531
2001,197,3575
2002,263,3725
2003,228,3634
2004,209,3481
2005,186,3591
2006,194,5412
2007,194,5337
2008,157,5657
2009,144,5348
2010,99,4892
2011,108,4727
2012,87,4433
2013,75,4013
2014,61,3921
2015,80,3921
2016,71,3633
2017,50,3298
2018,38,3213
2019,26,2554
