year,F,M
1880,7,0
1881,5,0
1882,10,0
1883,0,0
1884,6,0
1885,0,0
1886,6,0
1887,7,0
1888,0,0
1889,0,0
1890,5,0
1891,0,0
1892,9,0
1893,12,0
1894,14,0
1895,11,0
1896,17,0
1897,13,0
1898,18,0
1899,15,0
1900,25,0
1901,24,0
1902,20,0
1903,20,0
1904,18,0
1905,25,0
1906,24,0
1907,20,0
1908,21,0
1909,23,0
1910,16,0
1911,24,0
1912,39,0
1913,45,0
1914,43,0
1915,56,0
1916,39,0
1917,62,0
1918,60,0
1919,47,0
1920,56,0
1921,74,0
1922,53,0
1923,60,0
1924,65,0
1925,37,0
1926,46,0
1927,44,0
1928,56,0
1929,41,0
1930,37,0
1931,45,0
1932,22,0
1933,36,0
1934,28,0
1935,30,5
1936,28,0
1937,20,0
1938,39,0
1939,32,0
1940,34,0
1941,24,0
1942,35,0
1943,34,0
1944,30,0
1945,31,0
1946,27,0
1947,34,0
1948,32,0
1949,29,0
1950,27,0
1951,24,0
1952,20,0
1953,23,0
1954,22,0
1955,18,0
1956,17,0
1957,11,0
1958,14,0
1959,9,0
1960,13,0
1961,15,0
1962,12,0
1963,18,0
1964,13,0
1965,11,0
1966,7,0
1967,5,0
1968,11,0
1969,8,0
1970,6,0
1971,0,0
1972,5,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,5,0
1982,0,0
1983,0,0
1984,0,0
1985,5,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
