year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,7,0
1887,0,0
1888,6,0
1889,0,0
1890,6,0
1891,9,0
1892,12,0
1893,6,6
1894,8,0
1895,11,0
1896,20,0
1897,8,0
1898,19,0
1899,20,0
1900,15,0
1901,20,0
1902,16,0
1903,15,0
1904,20,0
1905,12,0
1906,11,0
1907,18,0
1908,28,6
1909,25,0
1910,24,8
1911,25,0
1912,36,5
1913,34,7
1914,35,6
1915,57,7
1916,50,10
1917,41,8
1918,40,9
1919,61,17
1920,48,7
1921,41,15
1922,53,10
1923,46,12
1924,52,6
1925,54,6
1926,44,7
1927,32,8
1928,38,9
1929,31,0
1930,33,13
1931,30,11
1932,29,6
1933,25,0
1934,16,13
1935,22,8
1936,24,0
1937,23,10
1938,27,7
1939,30,10
1940,18,0
1941,22,10
1942,35,5
1943,15,9
1944,19,5
1945,26,0
1946,20,8
1947,35,6
1948,21,6
1949,25,6
1950,37,10
1951,31,7
1952,12,7
1953,33,9
1954,28,9
1955,27,0
1956,27,12
1957,21,0
1958,18,8
1959,29,6
1960,26,6
1961,10,5
1962,22,5
1963,17,5
1964,10,5
1965,10,0
1966,9,0
1967,18,5
1968,15,0
1969,16,5
1970,10,0
1971,11,0
1972,15,5
1973,11,0
1974,11,0
1975,11,0
1976,12,0
1977,13,0
1978,15,6
1979,33,0
1980,39,0
1981,41,0
1982,41,0
1983,36,5
1984,48,0
1985,47,0
1986,35,0
1987,44,0
1988,54,0
1989,70,0
1990,76,0
1991,94,0
1992,106,0
1993,154,0
1994,197,0
1995,247,0
1996,355,0
1997,301,0
1998,481,0
1999,468,5
2000,471,0
2001,480,0
2002,488,5
2003,488,0
2004,530,0
2005,490,0
2006,575,0
2007,638,0
2008,620,5
2009,607,0
2010,646,0
2011,625,0
2012,581,0
2013,607,0
2014,545,0
2015,401,0
2016,384,0
2017,350,0
2018,348,0
2019,306,0
