year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,6
1913,0,0
1914,0,6
1915,0,0
1916,0,11
1917,0,7
1918,0,0
1919,0,7
1920,0,7
1921,5,16
1922,6,13
1923,0,16
1924,0,15
1925,7,15
1926,6,20
1927,6,26
1928,0,22
1929,0,10
1930,0,19
1931,0,17
1932,0,9
1933,0,0
1934,0,11
1935,0,7
1936,0,7
1937,0,11
1938,0,20
1939,0,13
1940,5,24
1941,0,23
1942,8,15
1943,13,36
1944,7,39
1945,7,48
1946,11,35
1947,8,49
1948,0,34
1949,7,40
1950,5,39
1951,5,31
1952,8,38
1953,7,47
1954,0,45
1955,5,35
1956,6,43
1957,5,26
1958,0,33
1959,0,18
1960,0,50
1961,0,29
1962,0,36
1963,5,30
1964,0,34
1965,0,34
1966,0,30
1967,0,34
1968,8,27
1969,0,16
1970,0,19
1971,0,26
1972,0,29
1973,0,28
1974,0,15
1975,0,32
1976,0,26
1977,0,28
1978,0,15
1979,5,25
1980,0,27
1981,0,29
1982,7,24
1983,10,18
1984,0,23
1985,0,23
1986,6,20
1987,0,16
1988,5,29
1989,0,23
1990,16,25
1991,17,42
1992,6,23
1993,16,22
1994,13,43
1995,11,40
1996,8,52
1997,7,46
1998,6,45
1999,7,47
2000,5,47
2001,8,42
2002,7,55
2003,13,42
2004,10,65
2005,5,68
2006,10,70
2007,10,63
2008,8,57
2009,9,53
2010,10,58
2011,13,42
2012,10,37
2013,15,33
2014,11,54
2015,0,43
2016,8,56
2017,12,43
2018,12,44
2019,16,47
