year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,6
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,5
1912,0,0
1913,0,7
1914,0,12
1915,0,13
1916,7,15
1917,0,10
1918,0,8
1919,0,10
1920,0,11
1921,0,8
1922,0,13
1923,5,12
1924,0,12
1925,0,10
1926,0,13
1927,6,11
1928,0,14
1929,0,10
1930,0,8
1931,0,8
1932,7,7
1933,0,0
1934,6,0
1935,7,8
1936,0,5
1937,0,6
1938,7,0
1939,0,9
1940,0,11
1941,0,0
1942,0,6
1943,5,0
1944,6,7
1945,6,6
1946,11,6
1947,0,0
1948,0,8
1949,11,9
1950,6,10
1951,14,8
1952,5,9
1953,7,5
1954,10,6
1955,13,10
1956,9,7
1957,11,7
1958,17,0
1959,12,6
1960,23,0
1961,18,0
1962,22,5
1963,20,7
1964,14,8
1965,17,7
1966,22,8
1967,15,6
1968,20,9
1969,13,0
1970,14,0
1971,16,8
1972,11,7
1973,15,9
1974,10,5
1975,7,6
1976,7,9
1977,7,10
1978,17,7
1979,15,11
1980,25,5
1981,29,8
1982,35,15
1983,29,8
1984,18,12
1985,20,12
1986,11,15
1987,15,6
1988,9,13
1989,13,13
1990,25,19
1991,19,18
1992,26,12
1993,21,16
1994,11,12
1995,10,8
1996,10,7
1997,13,6
1998,11,11
1999,0,17
2000,9,16
2001,7,9
2002,5,12
2003,0,5
2004,5,0
2005,5,0
2006,6,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,7
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
