year,F,M
1880,126,0
1881,142,0
1882,128,0
1883,143,0
1884,147,0
1885,138,0
1886,136,0
1887,138,0
1888,152,0
1889,170,0
1890,168,0
1891,125,0
1892,140,0
1893,129,0
1894,139,0
1895,112,0
1896,138,0
1897,109,0
1898,111,0
1899,101,0
1900,144,0
1901,99,0
1902,87,0
1903,96,0
1904,103,0
1905,83,0
1906,78,0
1907,106,0
1908,101,0
1909,96,0
1910,84,0
1911,96,0
1912,90,0
1913,159,0
1914,173,0
1915,188,0
1916,225,0
1917,207,0
1918,193,0
1919,205,0
1920,192,0
1921,199,0
1922,165,5
1923,185,0
1924,192,0
1925,200,0
1926,164,0
1927,153,0
1928,157,0
1929,158,0
1930,164,0
1931,119,0
1932,142,0
1933,126,0
1934,120,0
1935,102,0
1936,125,0
1937,112,0
1938,115,0
1939,102,0
1940,134,0
1941,123,0
1942,104,0
1943,117,0
1944,123,0
1945,112,0
1946,130,0
1947,159,0
1948,127,0
1949,155,0
1950,138,0
1951,138,0
1952,148,0
1953,163,0
1954,148,0
1955,146,0
1956,141,0
1957,123,0
1958,152,0
1959,143,0
1960,151,0
1961,155,0
1962,144,0
1963,146,0
1964,141,0
1965,145,0
1966,134,0
1967,110,0
1968,122,0
1969,124,0
1970,122,0
1971,118,0
1972,92,0
1973,101,0
1974,86,0
1975,98,0
1976,91,0
1977,100,0
1978,99,0
1979,97,0
1980,115,0
1981,126,0
1982,129,0
1983,115,0
1984,122,0
1985,99,0
1986,89,0
1987,99,0
1988,73,0
1989,105,0
1990,106,0
1991,108,0
1992,121,0
1993,89,0
1994,94,0
1995,95,0
1996,129,0
1997,112,0
1998,123,0
1999,106,0
2000,89,0
2001,103,0
2002,118,0
2003,99,0
2004,119,0
2005,116,0
2006,119,0
2007,126,0
2008,124,0
2009,140,0
2010,163,0
2011,197,0
2012,222,0
2013,245,0
2014,281,0
2015,303,0
2016,347,0
2017,373,0
2018,385,0
2019,422,0
