year,F,M
1880,26,0
1881,23,0
1882,19,0
1883,18,0
1884,21,0
1885,27,0
1886,22,0
1887,24,0
1888,41,0
1889,31,0
1890,37,0
1891,26,0
1892,31,0
1893,42,0
1894,46,0
1895,41,0
1896,36,0
1897,33,0
1898,45,0
1899,36,0
1900,40,0
1901,35,0
1902,35,0
1903,36,0
1904,29,0
1905,25,0
1906,25,0
1907,34,0
1908,40,0
1909,37,0
1910,49,0
1911,67,0
1912,63,0
1913,83,0
1914,86,0
1915,110,0
1916,117,0
1917,95,0
1918,133,0
1919,113,0
1920,118,0
1921,124,0
1922,120,0
1923,120,0
1924,138,0
1925,136,0
1926,132,0
1927,137,0
1928,120,0
1929,117,0
1930,85,0
1931,73,0
1932,72,0
1933,74,0
1934,86,0
1935,58,0
1936,66,0
1937,84,0
1938,63,0
1939,57,0
1940,68,0
1941,73,0
1942,66,0
1943,63,0
1944,46,0
1945,45,0
1946,61,0
1947,56,0
1948,65,0
1949,64,0
1950,71,0
1951,47,0
1952,57,0
1953,46,0
1954,53,0
1955,67,0
1956,76,0
1957,62,0
1958,72,0
1959,58,0
1960,60,0
1961,60,0
1962,55,0
1963,59,0
1964,57,0
1965,35,0
1966,42,0
1967,43,0
1968,51,0
1969,51,0
1970,48,0
1971,49,0
1972,36,0
1973,42,0
1974,38,0
1975,25,0
1976,25,0
1977,40,0
1978,39,0
1979,18,0
1980,31,0
1981,23,0
1982,16,0
1983,22,0
1984,18,0
1985,26,0
1986,22,0
1987,17,0
1988,29,0
1989,26,0
1990,22,0
1991,18,0
1992,18,0
1993,18,0
1994,10,0
1995,11,0
1996,10,0
1997,15,0
1998,13,0
1999,15,0
2000,21,0
2001,16,0
2002,16,0
2003,21,0
2004,21,0
2005,31,0
2006,29,0
2007,28,0
2008,14,0
2009,31,0
2010,27,0
2011,27,0
2012,29,0
2013,27,0
2014,52,0
2015,47,0
2016,52,0
2017,46,0
2018,56,0
2019,63,0
