year,Boys,Girls
1880,0,10
1881,0,17
1882,0,17
1883,0,10
1884,0,20
1885,0,11
1886,0,17
1887,0,15
1888,0,12
1889,0,13
1890,0,12
1891,0,16
1892,0,10
1893,0,15
1894,0,10
1895,0,20
1896,0,13
1897,0,12
1898,0,18
1899,0,13
1900,0,26
1901,0,19
1902,0,15
1903,0,13
1904,0,17
1905,0,21
1906,0,10
1907,0,22
1908,0,17
1909,0,26
1910,0,32
1911,0,20
1912,0,40
1913,0,41
1914,0,61
1915,5,58
1916,0,60
1917,0,67
1918,0,67
1919,0,71
1920,0,53
1921,0,51
1922,0,73
1923,0,73
1924,0,64
1925,0,63
1926,0,76
1927,0,65
1928,0,63
1929,0,62
1930,0,60
1931,0,44
1932,0,62
1933,0,48
1934,0,54
1935,0,51
1936,0,47
1937,0,60
1938,0,52
1939,0,50
1940,0,45
1941,0,48
1942,0,47
1943,0,54
1944,0,50
1945,0,58
1946,0,56
1947,0,58
1948,0,59
1949,0,75
1950,0,60
1951,0,66
1952,0,60
1953,0,58
1954,0,73
1955,0,53
1956,0,54
1957,0,50
1958,0,49
1959,0,66
1960,0,38
1961,0,38
1962,0,37
1963,0,33
1964,0,27
1965,0,22
1966,0,25
1967,0,31
1968,0,24
1969,0,24
1970,0,24
1971,0,27
1972,0,27
1973,0,26
1974,0,20
1975,0,29
1976,0,19
1977,0,24
1978,0,20
1979,0,34
1980,0,21
1981,0,24
1982,0,20
1983,0,21
1984,0,17
1985,0,17
1986,0,19
1987,0,16
1988,0,23
1989,0,14
1990,0,14
1991,0,19
1992,0,11
1993,0,10
1994,0,23
1995,0,0
1996,0,18
1997,0,11
1998,0,10
1999,0,5
2000,0,10
2001,0,14
2002,0,10
2003,0,13
2004,0,8
2005,0,33
2006,0,35
2007,0,29
2008,0,18
2009,0,25
2010,0,24
2011,0,18
2012,0,24
2013,0,20
2014,0,19
2015,0,37
2016,0,52
2017,0,45
2018,0,42
2019,0,29
