year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,8,0
1922,5,0
1923,11,0
1924,7,0
1925,9,0
1926,5,0
1927,7,0
1928,16,0
1929,15,0
1930,15,0
1931,9,0
1932,10,0
1933,19,0
1934,18,0
1935,28,0
1936,22,0
1937,20,0
1938,23,0
1939,34,0
1940,36,0
1941,30,0
1942,20,0
1943,26,0
1944,24,0
1945,19,0
1946,25,0
1947,37,0
1948,31,0
1949,27,0
1950,44,0
1951,32,0
1952,37,0
1953,42,0
1954,47,0
1955,46,0
1956,48,0
1957,64,0
1958,51,0
1959,51,0
1960,64,0
1961,49,0
1962,62,0
1963,50,0
1964,74,0
1965,44,0
1966,47,0
1967,42,0
1968,55,0
1969,37,0
1970,59,0
1971,62,0
1972,64,0
1973,62,0
1974,50,0
1975,57,0
1976,49,0
1977,53,0
1978,56,0
1979,53,0
1980,44,0
1981,39,0
1982,26,0
1983,18,0
1984,20,0
1985,25,0
1986,21,0
1987,19,0
1988,13,0
1989,6,0
1990,15,0
1991,6,0
1992,10,0
1993,0,0
1994,0,0
1995,7,0
1996,5,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
