year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,5,0
1917,0,0
1918,0,0
1919,10,0
1920,8,0
1921,6,0
1922,13,0
1923,9,0
1924,9,0
1925,13,0
1926,20,0
1927,11,0
1928,20,0
1929,21,0
1930,14,0
1931,16,0
1932,16,0
1933,14,0
1934,17,0
1935,18,0
1936,18,0
1937,17,0
1938,23,0
1939,17,0
1940,17,0
1941,14,0
1942,15,0
1943,22,0
1944,29,0
1945,23,0
1946,44,0
1947,47,0
1948,36,0
1949,68,0
1950,87,0
1951,95,0
1952,109,0
1953,117,0
1954,134,0
1955,142,0
1956,154,0
1957,160,0
1958,235,0
1959,240,0
1960,291,0
1961,297,0
1962,329,0
1963,333,0
1964,326,5
1965,287,0
1966,314,0
1967,306,0
1968,309,0
1969,274,7
1970,298,0
1971,284,0
1972,223,5
1973,215,5
1974,214,0
1975,212,0
1976,216,6
1977,199,0
1978,195,6
1979,179,6
1980,200,0
1981,198,5
1982,222,0
1983,213,0
1984,161,5
1985,195,0
1986,167,8
1987,157,0
1988,166,0
1989,176,5
1990,212,6
1991,201,0
1992,236,0
1993,201,0
1994,200,0
1995,188,0
1996,163,0
1997,212,0
1998,237,0
1999,240,0
2000,220,0
2001,262,0
2002,213,0
2003,216,0
2004,222,0
2005,201,0
2006,190,0
2007,196,0
2008,163,0
2009,161,0
2010,114,0
2011,111,0
2012,100,0
2013,119,0
2014,98,0
2015,90,0
2016,99,0
2017,92,0
2018,91,0
2019,70,0
