year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,6,0
1892,0,0
1893,5,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,6,0
1899,0,0
1900,6,0
1901,6,0
1902,6,0
1903,6,0
1904,0,0
1905,8,0
1906,5,0
1907,13,0
1908,9,0
1909,9,0
1910,12,0
1911,13,0
1912,17,0
1913,22,0
1914,36,0
1915,39,0
1916,36,0
1917,36,0
1918,52,0
1919,58,0
1920,63,0
1921,64,0
1922,52,0
1923,53,0
1924,61,0
1925,51,0
1926,48,0
1927,52,0
1928,50,0
1929,53,0
1930,49,0
1931,46,0
1932,37,0
1933,52,0
1934,56,0
1935,46,0
1936,38,0
1937,50,0
1938,48,0
1939,46,0
1940,46,0
1941,44,0
1942,45,0
1943,37,0
1944,38,0
1945,41,0
1946,33,0
1947,35,0
1948,37,0
1949,33,0
1950,40,0
1951,33,0
1952,40,0
1953,23,0
1954,34,0
1955,39,0
1956,20,0
1957,35,0
1958,32,0
1959,26,0
1960,25,0
1961,29,0
1962,18,0
1963,24,0
1964,15,0
1965,19,0
1966,18,0
1967,17,0
1968,23,0
1969,26,0
1970,15,0
1971,17,0
1972,13,0
1973,13,0
1974,11,0
1975,15,0
1976,10,0
1977,17,0
1978,12,0
1979,11,0
1980,11,0
1981,13,0
1982,16,0
1983,6,0
1984,12,0
1985,5,0
1986,0,0
1987,12,0
1988,10,0
1989,9,0
1990,14,0
1991,0,0
1992,7,0
1993,7,0
1994,9,0
1995,7,0
1996,5,0
1997,0,0
1998,5,0
1999,5,0
2000,7,0
2001,0,0
2002,0,0
2003,0,0
2004,10,0
2005,0,0
2006,0,0
2007,5,0
2008,5,0
2009,0,0
2010,7,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,5,0
