year,Girls,Boys
1880,0,38
1881,0,38
1882,0,42
1883,0,25
1884,0,31
1885,0,39
1886,0,30
1887,0,24
1888,0,34
1889,0,26
1890,0,30
1891,0,21
1892,0,34
1893,0,29
1894,0,30
1895,0,28
1896,0,27
1897,0,37
1898,0,28
1899,0,27
1900,0,40
1901,0,30
1902,0,36
1903,0,25
1904,0,30
1905,0,37
1906,0,36
1907,0,40
1908,0,34
1909,0,43
1910,0,48
1911,0,37
1912,0,91
1913,0,90
1914,0,105
1915,0,119
1916,0,151
1917,0,111
1918,0,135
1919,0,142
1920,0,138
1921,0,134
1922,0,132
1923,0,106
1924,0,118
1925,0,101
1926,0,118
1927,0,118
1928,0,97
1929,0,79
1930,0,86
1931,0,70
1932,0,105
1933,0,78
1934,0,66
1935,0,72
1936,0,63
1937,0,81
1938,0,95
1939,0,84
1940,0,70
1941,0,78
1942,0,62
1943,0,105
1944,0,60
1945,0,73
1946,0,71
1947,0,81
1948,0,90
1949,0,87
1950,0,76
1951,0,97
1952,0,76
1953,0,83
1954,0,61
1955,0,69
1956,0,70
1957,0,76
1958,0,61
1959,0,68
1960,0,59
1961,0,61
1962,0,47
1963,0,51
1964,0,46
1965,0,44
1966,0,49
1967,0,56
1968,0,58
1969,0,41
1970,0,41
1971,0,46
1972,0,39
1973,0,43
1974,0,33
1975,0,34
1976,0,46
1977,0,34
1978,0,49
1979,0,48
1980,0,46
1981,0,46
1982,0,39
1983,0,40
1984,0,32
1985,0,30
1986,0,24
1987,0,30
1988,0,33
1989,0,34
1990,0,32
1991,0,28
1992,0,27
1993,0,28
1994,0,20
1995,0,14
1996,0,35
1997,0,21
1998,0,24
1999,0,18
2000,0,28
2001,0,47
2002,0,51
2003,0,48
2004,0,70
2005,0,109
2006,0,136
2007,0,140
2008,0,127
2009,0,130
2010,0,128
2011,0,127
2012,0,118
2013,0,125
2014,0,122
2015,0,136
2016,0,160
2017,0,124
2018,0,127
2019,0,143
